"dataset","seed","fold","frechet_sparse","frechet_dense","euclid_sparse","euclid_dense","n_sel","p"
"Imbalanced",6,3,1,1,1,0.75,2,5
"Imbalanced",6,4,1,1,1,1,2,5
"Imbalanced",6,5,1,1,0.75,0.722222222222222,2,5
"Imbalanced",7,1,0.972222222222222,1,0.916666666666667,0.722222222222222,2,5
"Imbalanced",7,2,0.916666666666667,0.75,0.75,0.416666666666667,2,5
"Imbalanced",7,3,1,0.833333333333333,1,0.5,2,5
"Imbalanced",7,4,1,0.833333333333333,0.666666666666667,0.416666666666667,2,5
"Imbalanced",7,5,0.555555555555556,0.666666666666667,0.555555555555556,0.5,2,5
"Imbalanced",8,1,0.916666666666667,1,0.916666666666667,0.75,5,5
"Imbalanced",8,2,1,1,0.916666666666667,0.75,5,5
"Imbalanced",8,3,1,0.916666666666667,0.75,0.583333333333333,2,5
"Imbalanced",8,4,1,0.916666666666667,0.833333333333333,0.583333333333333,2,5
"Imbalanced",8,5,1,1,0.583333333333333,0.666666666666667,2,5
"Imbalanced",9,1,1,1,0.833333333333333,0.916666666666667,2,5
"Imbalanced",9,2,0.833333333333333,0.972222222222222,0.722222222222222,0.666666666666667,2,5
"Imbalanced",9,3,0.916666666666667,0.916666666666667,0.916666666666667,0.666666666666667,2,5
"Imbalanced",9,4,0.833333333333333,0.75,1,0.666666666666667,2,5
"Imbalanced",9,5,1,0.833333333333333,0.833333333333333,0.5,2,5
"Imbalanced",10,1,0.805555555555556,0.833333333333333,0.611111111111111,0.583333333333333,2,5
"Imbalanced",10,2,0.638888888888889,0.666666666666667,0.555555555555556,0.472222222222222,2,5
"Imbalanced",10,3,1,1,0.5,0.333333333333333,2,5
"Imbalanced",10,4,0.722222222222222,0.583333333333333,0.305555555555556,0.333333333333333,2,5
"Imbalanced",10,5,1,1,0.666666666666667,0.416666666666667,2,5
"Imbalanced",11,1,1,0.833333333333333,0.833333333333333,0.833333333333333,2,5
"Imbalanced",11,2,1,1,1,0.722222222222222,2,5
"Imbalanced",11,3,1,1,0.666666666666667,0.5,2,5
"Imbalanced",11,4,0.916666666666667,0.833333333333333,1,0.583333333333333,2,5
"Imbalanced",11,5,0.972222222222222,0.916666666666667,0.833333333333333,0.416666666666667,2,5
"Imbalanced",12,1,1,0.833333333333333,0.75,0.555555555555556,2,5
"Imbalanced",12,2,1,0.916666666666667,1,0.833333333333333,2,5
"Imbalanced",12,3,0.916666666666667,0.916666666666667,0.916666666666667,0.75,2,5
"Imbalanced",12,4,0.833333333333333,0.833333333333333,0.666666666666667,0.5,2,5
"Imbalanced",12,5,1,0.916666666666667,0.583333333333333,0.555555555555556,5,5
"Imbalanced",13,1,0.75,1,0.833333333333333,0.583333333333333,2,5
"Imbalanced",13,2,0.833333333333333,1,0.583333333333333,0.5,2,5
"Imbalanced",13,3,0.916666666666667,0.916666666666667,0.888888888888889,0.777777777777778,5,5
"Imbalanced",13,4,1,0.916666666666667,1,0.75,2,5
"Imbalanced",13,5,0.666666666666667,1,0.666666666666667,0.75,2,5
"Imbalanced",14,1,1,1,0.75,0.638888888888889,2,5
"Imbalanced",14,2,1,1,0.666666666666667,0.583333333333333,4,5
"Imbalanced",14,3,1,1,0.583333333333333,0.666666666666667,5,5
"Imbalanced",14,4,1,0.75,0.583333333333333,0.5,5,5
"Imbalanced",14,5,1,0.916666666666667,0.5,0.5,2,5
"Imbalanced",15,1,1,0.916666666666667,0.833333333333333,0.583333333333333,2,5
"Imbalanced",15,2,0.916666666666667,0.916666666666667,0.916666666666667,0.75,2,5
"Imbalanced",15,3,0.916666666666667,1,0.916666666666667,0.833333333333333,2,5
"Imbalanced",15,4,1,1,0.666666666666667,0.75,2,5
"Imbalanced",15,5,1,1,1,0.916666666666667,2,5
"Imbalanced",16,1,1,0.916666666666667,1,0.555555555555556,2,5
"Imbalanced",16,2,0.833333333333333,0.75,0.833333333333333,0.472222222222222,2,5
"Imbalanced",16,3,0.833333333333333,0.833333333333333,0.666666666666667,0.583333333333333,2,5
"Imbalanced",16,4,0.916666666666667,0.916666666666667,0.916666666666667,0.583333333333333,2,5
"Imbalanced",16,5,1,0.916666666666667,1,0.666666666666667,2,5
"Imbalanced",17,1,1,0.972222222222222,1,0.722222222222222,2,5
"Imbalanced",17,2,1,0.916666666666667,0.666666666666667,0.583333333333333,2,5
"Imbalanced",17,3,0.833333333333333,0.75,0.75,0.583333333333333,2,5
"Imbalanced",17,4,1,1,0.916666666666667,0.916666666666667,2,5
"Imbalanced",17,5,1,1,0.833333333333333,0.833333333333333,2,5
"Imbalanced",18,1,1,0.833333333333333,0.833333333333333,0.583333333333333,4,5
"Imbalanced",18,2,0.833333333333333,0.833333333333333,0.583333333333333,0.333333333333333,2,5
"Imbalanced",18,3,1,0.916666666666667,0.666666666666667,0.583333333333333,2,5
"Imbalanced",18,4,1,1,0.666666666666667,0.583333333333333,5,5
"Imbalanced",18,5,0.75,0.666666666666667,0.583333333333333,0.666666666666667,2,5
"Imbalanced",19,1,1,0.916666666666667,1,0.638888888888889,2,5
"Imbalanced",19,2,1,0.833333333333333,1,1,2,5
"Imbalanced",19,3,1,0.833333333333333,0.833333333333333,0.5,2,5
"Imbalanced",19,4,1,0.5,1,0.666666666666667,2,5
"Imbalanced",19,5,1,0.916666666666667,1,1,2,5
"Imbalanced",20,1,1,0.75,1,0.666666666666667,2,5
"Imbalanced",20,2,1,0.916666666666667,0.833333333333333,0.583333333333333,2,5
"Imbalanced",20,3,1,0.972222222222222,0.916666666666667,0.888888888888889,2,5
"Imbalanced",20,4,0.833333333333333,0.666666666666667,0.666666666666667,0.333333333333333,2,5
"Imbalanced",20,5,1,0.833333333333333,0.833333333333333,0.555555555555556,2,5
