"dataset","seed","fold","n_var","n_info_included","k_sel","acc","bal_acc","macro_prec","macro_rec","macro_f1","micro_f1","kappa","auc","logloss","brier"
"HighDim20",12,3,15,3,5,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.286122596975553,0.16
"HighDim20",12,3,16,3,5,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.318087271692418,0.182222222222222
"HighDim20",12,3,17,3,5,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.299837045749527,0.173333333333333
"HighDim20",12,3,18,3,9,0.888888888888889,0.888888888888889,0.896825396825397,0.888888888888889,0.888500388500388,0.888888888888889,0.833333333333333,NA,0.371024632759352,0.196159122085048
"HighDim20",12,3,19,3,3,0.833333333333333,0.833333333333333,0.869047619047619,0.833333333333333,0.815628815628816,0.833333333333333,0.75,NA,2.15351813959932,0.246913580246914
"HighDim20",12,3,20,3,3,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,0.763492063492063,0.777777777777778,0.666666666666667,NA,0.356765260845181,0.259259259259259
"HighDim20",12,4,1,1,11,0.888888888888889,0.888888888888889,0.896825396825397,0.888888888888889,0.888500388500388,0.888888888888889,0.833333333333333,NA,0.257002495158824,0.16712580348944
"HighDim20",12,4,2,2,3,1,1,1,1,1,1,1,NA,0.0225258393393425,0.0123456790123457
"HighDim20",12,4,3,3,1,1,1,1,1,1,1,1,NA,0,0
"HighDim20",12,4,4,3,1,1,1,1,1,1,1,1,NA,0,0
"HighDim20",12,4,5,3,1,1,1,1,1,1,1,1,NA,0,0
"HighDim20",12,4,6,3,1,1,1,1,1,1,1,1,NA,0,0
"HighDim20",12,4,7,3,3,1,1,1,1,1,1,1,NA,0.0450516786786849,0.0246913580246914
"HighDim20",12,4,8,3,1,1,1,1,1,1,1,1,NA,0,0
"HighDim20",12,4,9,3,3,1,1,1,1,1,1,1,NA,0.0450516786786849,0.0246913580246914
"HighDim20",12,4,10,3,5,0.888888888888889,0.888888888888889,0.916666666666667,0.888888888888889,0.885714285714286,0.888888888888889,0.833333333333333,NA,0.126603809243152,0.0888888888888889
"HighDim20",12,4,11,3,9,0.888888888888889,0.888888888888889,0.916666666666667,0.888888888888889,0.885714285714286,0.888888888888889,0.833333333333333,NA,0.188107353368533,0.10562414266118
"HighDim20",12,4,12,3,11,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.235985908984961,0.117539026629936
"HighDim20",12,4,13,3,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"HighDim20",12,4,14,3,7,0.888888888888889,0.888888888888889,0.896825396825397,0.888888888888889,0.888500388500388,0.888888888888889,0.833333333333333,NA,0.281333390827273,0.158730158730159
"HighDim20",12,4,15,3,7,0.833333333333333,0.833333333333333,0.85,0.833333333333333,0.831168831168831,0.833333333333333,0.75,NA,0.293730254789174,0.167800453514739
"HighDim20",12,4,16,3,3,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.151137373394487,0.0987654320987654
"HighDim20",12,4,17,3,5,1,1,1,1,1,1,1,NA,0.216277190373067,0.106666666666667
