"dataset","method","seed","fold","variable","w","informative"
"Epilepsy","Euclid + kFDA",15,4,"V01",1,NA
"Epilepsy","Euclid + kFDA",15,4,"V02",1,NA
"Epilepsy","Euclid + kFDA",15,4,"V03",1,NA
"Epilepsy","SFKmL-C + kFDA",15,4,"V01",0.207967920638816,NA
"Epilepsy","SFKmL-C + kFDA",15,4,"V02",0.977849586432851,NA
"Epilepsy","SFKmL-C + kFDA",15,4,"V03",0.02365439279011,NA
"Epilepsy","SFKmL-C(gap) + medoid",15,5,"V01",0,NA
"Epilepsy","SFKmL-C(gap) + medoid",15,5,"V02",0.999795875850338,NA
"Epilepsy","SFKmL-C(gap) + medoid",15,5,"V03",0.0202041241496617,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",15,5,"V01",0,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",15,5,"V02",0.999795875850338,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",15,5,"V03",0.0202041241496617,NA
"Epilepsy","1NN-Euclid",15,5,"V01",1,NA
"Epilepsy","1NN-Euclid",15,5,"V02",1,NA
"Epilepsy","1NN-Euclid",15,5,"V03",1,NA
"Epilepsy","1NN-DTW",15,5,"V01",1,NA
"Epilepsy","1NN-DTW",15,5,"V02",1,NA
"Epilepsy","1NN-DTW",15,5,"V03",1,NA
"Epilepsy","DistSpace-Frechet",15,5,"V01",0.182429222073411,NA
"Epilepsy","DistSpace-Frechet",15,5,"V02",0.944981003549796,NA
"Epilepsy","DistSpace-Frechet",15,5,"V03",0.271533574100352,NA
"Epilepsy","SFKmL-C(dense) + medoid",15,5,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + medoid",15,5,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + medoid",15,5,"V03",1,NA
"Epilepsy","MFKmL-C + medoid",15,5,"V01",1,NA
"Epilepsy","MFKmL-C + medoid",15,5,"V02",1,NA
"Epilepsy","MFKmL-C + medoid",15,5,"V03",1,NA
"Epilepsy","DTW + medoid",15,5,"V01",1,NA
"Epilepsy","DTW + medoid",15,5,"V02",1,NA
"Epilepsy","DTW + medoid",15,5,"V03",1,NA
"Epilepsy","Euclid + medoid",15,5,"V01",1,NA
"Epilepsy","Euclid + medoid",15,5,"V02",1,NA
"Epilepsy","Euclid + medoid",15,5,"V03",1,NA
"Epilepsy","SFKmL-C + medoid",15,5,"V01",0.182429222073411,NA
"Epilepsy","SFKmL-C + medoid",15,5,"V02",0.944981003549796,NA
"Epilepsy","SFKmL-C + medoid",15,5,"V03",0.271533574100352,NA
"Epilepsy","SFKmL-C(dense) + mean",15,5,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + mean",15,5,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + mean",15,5,"V03",1,NA
"Epilepsy","MFKmL-C + mean",15,5,"V01",1,NA
"Epilepsy","MFKmL-C + mean",15,5,"V02",1,NA
"Epilepsy","MFKmL-C + mean",15,5,"V03",1,NA
"Epilepsy","DTW + DBA",15,5,"V01",1,NA
"Epilepsy","DTW + DBA",15,5,"V02",1,NA
"Epilepsy","DTW + DBA",15,5,"V03",1,NA
"Epilepsy","Euclid + centroid",15,5,"V01",1,NA
"Epilepsy","Euclid + centroid",15,5,"V02",1,NA
"Epilepsy","Euclid + centroid",15,5,"V03",1,NA
"Epilepsy","SFKmL-C + mean",15,5,"V01",0.182429222073411,NA
"Epilepsy","SFKmL-C + mean",15,5,"V02",0.944981003549796,NA
"Epilepsy","SFKmL-C + mean",15,5,"V03",0.271533574100352,NA
"Epilepsy","SFKmL-C(dense) + kNN",15,5,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + kNN",15,5,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + kNN",15,5,"V03",1,NA
"Epilepsy","MFKmL-C + kNN",15,5,"V01",1,NA
"Epilepsy","MFKmL-C + kNN",15,5,"V02",1,NA
"Epilepsy","MFKmL-C + kNN",15,5,"V03",1,NA
"Epilepsy","DTW + kNN",15,5,"V01",1,NA
"Epilepsy","DTW + kNN",15,5,"V02",1,NA
"Epilepsy","DTW + kNN",15,5,"V03",1,NA
"Epilepsy","Euclid + kNN",15,5,"V01",1,NA
"Epilepsy","Euclid + kNN",15,5,"V02",1,NA
"Epilepsy","Euclid + kNN",15,5,"V03",1,NA
"Epilepsy","SFKmL-C + kNN",15,5,"V01",0.182429222073411,NA
"Epilepsy","SFKmL-C + kNN",15,5,"V02",0.944981003549796,NA
"Epilepsy","SFKmL-C + kNN",15,5,"V03",0.271533574100352,NA
"Epilepsy","SFKmL-C(dense) + SVM",15,5,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + SVM",15,5,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + SVM",15,5,"V03",1,NA
"Epilepsy","MFKmL-C + SVM",15,5,"V01",1,NA
"Epilepsy","MFKmL-C + SVM",15,5,"V02",1,NA
"Epilepsy","MFKmL-C + SVM",15,5,"V03",1,NA
"Epilepsy","DTW + SVM",15,5,"V01",1,NA
"Epilepsy","DTW + SVM",15,5,"V02",1,NA
"Epilepsy","DTW + SVM",15,5,"V03",1,NA
"Epilepsy","Euclid + SVM",15,5,"V01",1,NA
"Epilepsy","Euclid + SVM",15,5,"V02",1,NA
"Epilepsy","Euclid + SVM",15,5,"V03",1,NA
"Epilepsy","SFKmL-C + SVM",15,5,"V01",0.182429222073411,NA
"Epilepsy","SFKmL-C + SVM",15,5,"V02",0.944981003549796,NA
"Epilepsy","SFKmL-C + SVM",15,5,"V03",0.271533574100352,NA
"Epilepsy","SFKmL-C(dense) + kFDA",15,5,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + kFDA",15,5,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + kFDA",15,5,"V03",1,NA
"Epilepsy","MFKmL-C + kFDA",15,5,"V01",1,NA
"Epilepsy","MFKmL-C + kFDA",15,5,"V02",1,NA
"Epilepsy","MFKmL-C + kFDA",15,5,"V03",1,NA
"Epilepsy","DTW + kFDA",15,5,"V01",1,NA
"Epilepsy","DTW + kFDA",15,5,"V02",1,NA
"Epilepsy","DTW + kFDA",15,5,"V03",1,NA
"Epilepsy","Euclid + kFDA",15,5,"V01",1,NA
"Epilepsy","Euclid + kFDA",15,5,"V02",1,NA
"Epilepsy","Euclid + kFDA",15,5,"V03",1,NA
"Epilepsy","SFKmL-C + kFDA",15,5,"V01",0.182429222073411,NA
"Epilepsy","SFKmL-C + kFDA",15,5,"V02",0.944981003549796,NA
"Epilepsy","SFKmL-C + kFDA",15,5,"V03",0.271533574100352,NA
"Epilepsy","SFKmL-C(gap) + medoid",16,1,"V01",0.020204124149662,NA
"Epilepsy","SFKmL-C(gap) + medoid",16,1,"V02",0.999795875850338,NA
"Epilepsy","SFKmL-C(gap) + medoid",16,1,"V03",0,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",16,1,"V01",0.020204124149662,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",16,1,"V02",0.999795875850338,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",16,1,"V03",0,NA
"Epilepsy","1NN-Euclid",16,1,"V01",1,NA
"Epilepsy","1NN-Euclid",16,1,"V02",1,NA
"Epilepsy","1NN-Euclid",16,1,"V03",1,NA
"Epilepsy","1NN-DTW",16,1,"V01",1,NA
"Epilepsy","1NN-DTW",16,1,"V02",1,NA
"Epilepsy","1NN-DTW",16,1,"V03",1,NA
"Epilepsy","DistSpace-Frechet",16,1,"V01",0.213343460167962,NA
"Epilepsy","DistSpace-Frechet",16,1,"V02",0.973174959358004,NA
"Epilepsy","DistSpace-Frechet",16,1,"V03",0.0861107802897382,NA
"Epilepsy","SFKmL-C(dense) + medoid",16,1,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + medoid",16,1,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + medoid",16,1,"V03",1,NA
"Epilepsy","MFKmL-C + medoid",16,1,"V01",1,NA
"Epilepsy","MFKmL-C + medoid",16,1,"V02",1,NA
"Epilepsy","MFKmL-C + medoid",16,1,"V03",1,NA
"Epilepsy","DTW + medoid",16,1,"V01",1,NA
"Epilepsy","DTW + medoid",16,1,"V02",1,NA
"Epilepsy","DTW + medoid",16,1,"V03",1,NA
"Epilepsy","Euclid + medoid",16,1,"V01",1,NA
"Epilepsy","Euclid + medoid",16,1,"V02",1,NA
"Epilepsy","Euclid + medoid",16,1,"V03",1,NA
"Epilepsy","SFKmL-C + medoid",16,1,"V01",0.213343460167962,NA
"Epilepsy","SFKmL-C + medoid",16,1,"V02",0.973174959358004,NA
"Epilepsy","SFKmL-C + medoid",16,1,"V03",0.0861107802897382,NA
"Epilepsy","SFKmL-C(dense) + mean",16,1,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + mean",16,1,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + mean",16,1,"V03",1,NA
"Epilepsy","MFKmL-C + mean",16,1,"V01",1,NA
"Epilepsy","MFKmL-C + mean",16,1,"V02",1,NA
"Epilepsy","MFKmL-C + mean",16,1,"V03",1,NA
"Epilepsy","DTW + DBA",16,1,"V01",1,NA
"Epilepsy","DTW + DBA",16,1,"V02",1,NA
"Epilepsy","DTW + DBA",16,1,"V03",1,NA
"Epilepsy","Euclid + centroid",16,1,"V01",1,NA
"Epilepsy","Euclid + centroid",16,1,"V02",1,NA
"Epilepsy","Euclid + centroid",16,1,"V03",1,NA
"Epilepsy","SFKmL-C + mean",16,1,"V01",0.213343460167962,NA
"Epilepsy","SFKmL-C + mean",16,1,"V02",0.973174959358004,NA
"Epilepsy","SFKmL-C + mean",16,1,"V03",0.0861107802897382,NA
"Epilepsy","SFKmL-C(dense) + kNN",16,1,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + kNN",16,1,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + kNN",16,1,"V03",1,NA
"Epilepsy","MFKmL-C + kNN",16,1,"V01",1,NA
"Epilepsy","MFKmL-C + kNN",16,1,"V02",1,NA
"Epilepsy","MFKmL-C + kNN",16,1,"V03",1,NA
"Epilepsy","DTW + kNN",16,1,"V01",1,NA
"Epilepsy","DTW + kNN",16,1,"V02",1,NA
"Epilepsy","DTW + kNN",16,1,"V03",1,NA
"Epilepsy","Euclid + kNN",16,1,"V01",1,NA
"Epilepsy","Euclid + kNN",16,1,"V02",1,NA
"Epilepsy","Euclid + kNN",16,1,"V03",1,NA
"Epilepsy","SFKmL-C + kNN",16,1,"V01",0.213343460167962,NA
"Epilepsy","SFKmL-C + kNN",16,1,"V02",0.973174959358004,NA
"Epilepsy","SFKmL-C + kNN",16,1,"V03",0.0861107802897382,NA
"Epilepsy","SFKmL-C(dense) + SVM",16,1,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + SVM",16,1,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + SVM",16,1,"V03",1,NA
"Epilepsy","MFKmL-C + SVM",16,1,"V01",1,NA
"Epilepsy","MFKmL-C + SVM",16,1,"V02",1,NA
"Epilepsy","MFKmL-C + SVM",16,1,"V03",1,NA
"Epilepsy","DTW + SVM",16,1,"V01",1,NA
"Epilepsy","DTW + SVM",16,1,"V02",1,NA
"Epilepsy","DTW + SVM",16,1,"V03",1,NA
"Epilepsy","Euclid + SVM",16,1,"V01",1,NA
"Epilepsy","Euclid + SVM",16,1,"V02",1,NA
"Epilepsy","Euclid + SVM",16,1,"V03",1,NA
"Epilepsy","SFKmL-C + SVM",16,1,"V01",0.213343460167962,NA
"Epilepsy","SFKmL-C + SVM",16,1,"V02",0.973174959358004,NA
"Epilepsy","SFKmL-C + SVM",16,1,"V03",0.0861107802897382,NA
"Epilepsy","SFKmL-C(dense) + kFDA",16,1,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + kFDA",16,1,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + kFDA",16,1,"V03",1,NA
"Epilepsy","MFKmL-C + kFDA",16,1,"V01",1,NA
"Epilepsy","MFKmL-C + kFDA",16,1,"V02",1,NA
"Epilepsy","MFKmL-C + kFDA",16,1,"V03",1,NA
"Epilepsy","DTW + kFDA",16,1,"V01",1,NA
"Epilepsy","DTW + kFDA",16,1,"V02",1,NA
"Epilepsy","DTW + kFDA",16,1,"V03",1,NA
"Epilepsy","Euclid + kFDA",16,1,"V01",1,NA
"Epilepsy","Euclid + kFDA",16,1,"V02",1,NA
"Epilepsy","Euclid + kFDA",16,1,"V03",1,NA
"Epilepsy","SFKmL-C + kFDA",16,1,"V01",0.213343460167962,NA
"Epilepsy","SFKmL-C + kFDA",16,1,"V02",0.973174959358004,NA
"Epilepsy","SFKmL-C + kFDA",16,1,"V03",0.0861107802897382,NA
"Epilepsy","SFKmL-C(gap) + medoid",16,2,"V01",0.0202041241496634,NA
"Epilepsy","SFKmL-C(gap) + medoid",16,2,"V02",0.999795875850338,NA
"Epilepsy","SFKmL-C(gap) + medoid",16,2,"V03",0,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",16,2,"V01",0.0202041241496634,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",16,2,"V02",0.999795875850338,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",16,2,"V03",0,NA
"Epilepsy","1NN-Euclid",16,2,"V01",1,NA
"Epilepsy","1NN-Euclid",16,2,"V02",1,NA
"Epilepsy","1NN-Euclid",16,2,"V03",1,NA
"Epilepsy","1NN-DTW",16,2,"V01",1,NA
"Epilepsy","1NN-DTW",16,2,"V02",1,NA
"Epilepsy","1NN-DTW",16,2,"V03",1,NA
"Epilepsy","DistSpace-Frechet",16,2,"V01",0.42148186837481,NA
"Epilepsy","DistSpace-Frechet",16,2,"V02",0.878378479229607,NA
"Epilepsy","DistSpace-Frechet",16,2,"V03",0.225398052026992,NA
"Epilepsy","SFKmL-C(dense) + medoid",16,2,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + medoid",16,2,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + medoid",16,2,"V03",1,NA
"Epilepsy","MFKmL-C + medoid",16,2,"V01",1,NA
"Epilepsy","MFKmL-C + medoid",16,2,"V02",1,NA
"Epilepsy","MFKmL-C + medoid",16,2,"V03",1,NA
"Epilepsy","DTW + medoid",16,2,"V01",1,NA
"Epilepsy","DTW + medoid",16,2,"V02",1,NA
"Epilepsy","DTW + medoid",16,2,"V03",1,NA
"Epilepsy","Euclid + medoid",16,2,"V01",1,NA
"Epilepsy","Euclid + medoid",16,2,"V02",1,NA
"Epilepsy","Euclid + medoid",16,2,"V03",1,NA
"Epilepsy","SFKmL-C + medoid",16,2,"V01",0.42148186837481,NA
"Epilepsy","SFKmL-C + medoid",16,2,"V02",0.878378479229607,NA
"Epilepsy","SFKmL-C + medoid",16,2,"V03",0.225398052026992,NA
"Epilepsy","SFKmL-C(dense) + mean",16,2,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + mean",16,2,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + mean",16,2,"V03",1,NA
"Epilepsy","MFKmL-C + mean",16,2,"V01",1,NA
"Epilepsy","MFKmL-C + mean",16,2,"V02",1,NA
"Epilepsy","MFKmL-C + mean",16,2,"V03",1,NA
"Epilepsy","DTW + DBA",16,2,"V01",1,NA
"Epilepsy","DTW + DBA",16,2,"V02",1,NA
"Epilepsy","DTW + DBA",16,2,"V03",1,NA
"Epilepsy","Euclid + centroid",16,2,"V01",1,NA
"Epilepsy","Euclid + centroid",16,2,"V02",1,NA
"Epilepsy","Euclid + centroid",16,2,"V03",1,NA
"Epilepsy","SFKmL-C + mean",16,2,"V01",0.42148186837481,NA
"Epilepsy","SFKmL-C + mean",16,2,"V02",0.878378479229607,NA
"Epilepsy","SFKmL-C + mean",16,2,"V03",0.225398052026992,NA
"Epilepsy","SFKmL-C(dense) + kNN",16,2,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + kNN",16,2,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + kNN",16,2,"V03",1,NA
"Epilepsy","MFKmL-C + kNN",16,2,"V01",1,NA
"Epilepsy","MFKmL-C + kNN",16,2,"V02",1,NA
"Epilepsy","MFKmL-C + kNN",16,2,"V03",1,NA
"Epilepsy","DTW + kNN",16,2,"V01",1,NA
"Epilepsy","DTW + kNN",16,2,"V02",1,NA
"Epilepsy","DTW + kNN",16,2,"V03",1,NA
"Epilepsy","Euclid + kNN",16,2,"V01",1,NA
"Epilepsy","Euclid + kNN",16,2,"V02",1,NA
"Epilepsy","Euclid + kNN",16,2,"V03",1,NA
"Epilepsy","SFKmL-C + kNN",16,2,"V01",0.42148186837481,NA
"Epilepsy","SFKmL-C + kNN",16,2,"V02",0.878378479229607,NA
"Epilepsy","SFKmL-C + kNN",16,2,"V03",0.225398052026992,NA
"Epilepsy","SFKmL-C(dense) + SVM",16,2,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + SVM",16,2,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + SVM",16,2,"V03",1,NA
"Epilepsy","MFKmL-C + SVM",16,2,"V01",1,NA
"Epilepsy","MFKmL-C + SVM",16,2,"V02",1,NA
"Epilepsy","MFKmL-C + SVM",16,2,"V03",1,NA
"Epilepsy","DTW + SVM",16,2,"V01",1,NA
"Epilepsy","DTW + SVM",16,2,"V02",1,NA
"Epilepsy","DTW + SVM",16,2,"V03",1,NA
"Epilepsy","Euclid + SVM",16,2,"V01",1,NA
"Epilepsy","Euclid + SVM",16,2,"V02",1,NA
"Epilepsy","Euclid + SVM",16,2,"V03",1,NA
"Epilepsy","SFKmL-C + SVM",16,2,"V01",0.42148186837481,NA
"Epilepsy","SFKmL-C + SVM",16,2,"V02",0.878378479229607,NA
"Epilepsy","SFKmL-C + SVM",16,2,"V03",0.225398052026992,NA
"Epilepsy","SFKmL-C(dense) + kFDA",16,2,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + kFDA",16,2,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + kFDA",16,2,"V03",1,NA
"Epilepsy","MFKmL-C + kFDA",16,2,"V01",1,NA
"Epilepsy","MFKmL-C + kFDA",16,2,"V02",1,NA
"Epilepsy","MFKmL-C + kFDA",16,2,"V03",1,NA
"Epilepsy","DTW + kFDA",16,2,"V01",1,NA
"Epilepsy","DTW + kFDA",16,2,"V02",1,NA
"Epilepsy","DTW + kFDA",16,2,"V03",1,NA
"Epilepsy","Euclid + kFDA",16,2,"V01",1,NA
"Epilepsy","Euclid + kFDA",16,2,"V02",1,NA
"Epilepsy","Euclid + kFDA",16,2,"V03",1,NA
"Epilepsy","SFKmL-C + kFDA",16,2,"V01",0.42148186837481,NA
"Epilepsy","SFKmL-C + kFDA",16,2,"V02",0.878378479229607,NA
"Epilepsy","SFKmL-C + kFDA",16,2,"V03",0.225398052026992,NA
"Epilepsy","SFKmL-C(gap) + medoid",16,3,"V01",0.55973540791486,NA
"Epilepsy","SFKmL-C(gap) + medoid",16,3,"V02",0.699752712406725,NA
"Epilepsy","SFKmL-C(gap) + medoid",16,3,"V03",0.443894598531923,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",16,3,"V01",0.0202041241496591,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",16,3,"V02",0.999795875850338,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",16,3,"V03",0,NA
"Epilepsy","1NN-Euclid",16,3,"V01",1,NA
"Epilepsy","1NN-Euclid",16,3,"V02",1,NA
"Epilepsy","1NN-Euclid",16,3,"V03",1,NA
"Epilepsy","1NN-DTW",16,3,"V01",1,NA
"Epilepsy","1NN-DTW",16,3,"V02",1,NA
"Epilepsy","1NN-DTW",16,3,"V03",1,NA
"Epilepsy","DistSpace-Frechet",16,3,"V01",0.327925673478724,NA
"Epilepsy","DistSpace-Frechet",16,3,"V02",0.94470352633698,NA
"Epilepsy","DistSpace-Frechet",16,3,"V03",0,NA
"Epilepsy","SFKmL-C(dense) + medoid",16,3,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + medoid",16,3,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + medoid",16,3,"V03",1,NA
"Epilepsy","MFKmL-C + medoid",16,3,"V01",1,NA
"Epilepsy","MFKmL-C + medoid",16,3,"V02",1,NA
"Epilepsy","MFKmL-C + medoid",16,3,"V03",1,NA
"Epilepsy","DTW + medoid",16,3,"V01",1,NA
"Epilepsy","DTW + medoid",16,3,"V02",1,NA
"Epilepsy","DTW + medoid",16,3,"V03",1,NA
"Epilepsy","Euclid + medoid",16,3,"V01",1,NA
"Epilepsy","Euclid + medoid",16,3,"V02",1,NA
"Epilepsy","Euclid + medoid",16,3,"V03",1,NA
"Epilepsy","SFKmL-C + medoid",16,3,"V01",0.327925673478724,NA
"Epilepsy","SFKmL-C + medoid",16,3,"V02",0.94470352633698,NA
"Epilepsy","SFKmL-C + medoid",16,3,"V03",0,NA
"Epilepsy","SFKmL-C(dense) + mean",16,3,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + mean",16,3,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + mean",16,3,"V03",1,NA
"Epilepsy","MFKmL-C + mean",16,3,"V01",1,NA
"Epilepsy","MFKmL-C + mean",16,3,"V02",1,NA
"Epilepsy","MFKmL-C + mean",16,3,"V03",1,NA
"Epilepsy","DTW + DBA",16,3,"V01",1,NA
"Epilepsy","DTW + DBA",16,3,"V02",1,NA
"Epilepsy","DTW + DBA",16,3,"V03",1,NA
"Epilepsy","Euclid + centroid",16,3,"V01",1,NA
"Epilepsy","Euclid + centroid",16,3,"V02",1,NA
"Epilepsy","Euclid + centroid",16,3,"V03",1,NA
"Epilepsy","SFKmL-C + mean",16,3,"V01",0.327925673478724,NA
"Epilepsy","SFKmL-C + mean",16,3,"V02",0.94470352633698,NA
"Epilepsy","SFKmL-C + mean",16,3,"V03",0,NA
"Epilepsy","SFKmL-C(dense) + kNN",16,3,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + kNN",16,3,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + kNN",16,3,"V03",1,NA
"Epilepsy","MFKmL-C + kNN",16,3,"V01",1,NA
"Epilepsy","MFKmL-C + kNN",16,3,"V02",1,NA
"Epilepsy","MFKmL-C + kNN",16,3,"V03",1,NA
"Epilepsy","DTW + kNN",16,3,"V01",1,NA
"Epilepsy","DTW + kNN",16,3,"V02",1,NA
"Epilepsy","DTW + kNN",16,3,"V03",1,NA
"Epilepsy","Euclid + kNN",16,3,"V01",1,NA
"Epilepsy","Euclid + kNN",16,3,"V02",1,NA
"Epilepsy","Euclid + kNN",16,3,"V03",1,NA
"Epilepsy","SFKmL-C + kNN",16,3,"V01",0.327925673478724,NA
"Epilepsy","SFKmL-C + kNN",16,3,"V02",0.94470352633698,NA
"Epilepsy","SFKmL-C + kNN",16,3,"V03",0,NA
"Epilepsy","SFKmL-C(dense) + SVM",16,3,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + SVM",16,3,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + SVM",16,3,"V03",1,NA
"Epilepsy","MFKmL-C + SVM",16,3,"V01",1,NA
"Epilepsy","MFKmL-C + SVM",16,3,"V02",1,NA
"Epilepsy","MFKmL-C + SVM",16,3,"V03",1,NA
"Epilepsy","DTW + SVM",16,3,"V01",1,NA
"Epilepsy","DTW + SVM",16,3,"V02",1,NA
"Epilepsy","DTW + SVM",16,3,"V03",1,NA
"Epilepsy","Euclid + SVM",16,3,"V01",1,NA
"Epilepsy","Euclid + SVM",16,3,"V02",1,NA
"Epilepsy","Euclid + SVM",16,3,"V03",1,NA
"Epilepsy","SFKmL-C + SVM",16,3,"V01",0.327925673478724,NA
"Epilepsy","SFKmL-C + SVM",16,3,"V02",0.94470352633698,NA
"Epilepsy","SFKmL-C + SVM",16,3,"V03",0,NA
"Epilepsy","SFKmL-C(dense) + kFDA",16,3,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + kFDA",16,3,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + kFDA",16,3,"V03",1,NA
"Epilepsy","MFKmL-C + kFDA",16,3,"V01",1,NA
"Epilepsy","MFKmL-C + kFDA",16,3,"V02",1,NA
"Epilepsy","MFKmL-C + kFDA",16,3,"V03",1,NA
"Epilepsy","DTW + kFDA",16,3,"V01",1,NA
"Epilepsy","DTW + kFDA",16,3,"V02",1,NA
"Epilepsy","DTW + kFDA",16,3,"V03",1,NA
"Epilepsy","Euclid + kFDA",16,3,"V01",1,NA
"Epilepsy","Euclid + kFDA",16,3,"V02",1,NA
"Epilepsy","Euclid + kFDA",16,3,"V03",1,NA
"Epilepsy","SFKmL-C + kFDA",16,3,"V01",0.327925673478724,NA
"Epilepsy","SFKmL-C + kFDA",16,3,"V02",0.94470352633698,NA
"Epilepsy","SFKmL-C + kFDA",16,3,"V03",0,NA
"Epilepsy","SFKmL-C(gap) + medoid",16,4,"V01",0.00382231866292647,NA
"Epilepsy","SFKmL-C(gap) + medoid",16,4,"V02",0.999859544277568,NA
"Epilepsy","SFKmL-C(gap) + medoid",16,4,"V03",0.016318137059505,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",16,4,"V01",0.00382231866292647,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",16,4,"V02",0.999859544277568,NA
"Epilepsy","SFKmL-C(gaplab) + medoid",16,4,"V03",0.016318137059505,NA
"Epilepsy","1NN-Euclid",16,4,"V01",1,NA
"Epilepsy","1NN-Euclid",16,4,"V02",1,NA
"Epilepsy","1NN-Euclid",16,4,"V03",1,NA
"Epilepsy","1NN-DTW",16,4,"V01",1,NA
"Epilepsy","1NN-DTW",16,4,"V02",1,NA
"Epilepsy","1NN-DTW",16,4,"V03",1,NA
"Epilepsy","DistSpace-Frechet",16,4,"V01",0.0702811375661491,NA
"Epilepsy","DistSpace-Frechet",16,4,"V02",0.994161749593102,NA
"Epilepsy","DistSpace-Frechet",16,4,"V03",0.0818717127486023,NA
"Epilepsy","SFKmL-C(dense) + medoid",16,4,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + medoid",16,4,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + medoid",16,4,"V03",1,NA
"Epilepsy","MFKmL-C + medoid",16,4,"V01",1,NA
"Epilepsy","MFKmL-C + medoid",16,4,"V02",1,NA
"Epilepsy","MFKmL-C + medoid",16,4,"V03",1,NA
"Epilepsy","DTW + medoid",16,4,"V01",1,NA
"Epilepsy","DTW + medoid",16,4,"V02",1,NA
"Epilepsy","DTW + medoid",16,4,"V03",1,NA
"Epilepsy","Euclid + medoid",16,4,"V01",1,NA
"Epilepsy","Euclid + medoid",16,4,"V02",1,NA
"Epilepsy","Euclid + medoid",16,4,"V03",1,NA
"Epilepsy","SFKmL-C + medoid",16,4,"V01",0.0702811375661491,NA
"Epilepsy","SFKmL-C + medoid",16,4,"V02",0.994161749593102,NA
"Epilepsy","SFKmL-C + medoid",16,4,"V03",0.0818717127486023,NA
"Epilepsy","SFKmL-C(dense) + mean",16,4,"V01",1,NA
"Epilepsy","SFKmL-C(dense) + mean",16,4,"V02",1,NA
"Epilepsy","SFKmL-C(dense) + mean",16,4,"V03",1,NA
"Epilepsy","MFKmL-C + mean",16,4,"V01",1,NA
"Epilepsy","MFKmL-C + mean",16,4,"V02",1,NA
"Epilepsy","MFKmL-C + mean",16,4,"V03",1,NA
"Epilepsy","DTW + DBA",16,4,"V01",1,NA
"Epilepsy","DTW + DBA",16,4,"V02",1,NA
"Epilepsy","DTW + DBA",16,4,"V03",1,NA
"Epilepsy","Euclid + centroid",16,4,"V01",1,NA
"Epilepsy","Euclid + centroid",16,4,"V02",1,NA
"Epilepsy","Euclid + centroid",16,4,"V03",1,NA
"Epilepsy","SFKmL-C + mean",16,4,"V01",0.0702811375661491,NA
