"dataset","seed","fold","distance","gamma_mult","acc","bal_acc","macro_prec","macro_rec","macro_f1","micro_f1","kappa","auc","logloss","brier"
"Epilepsy",5,4,"SFCL",0.125,0.907407407407407,0.906410256410256,0.91875,0.906410256410256,0.90257412838058,0.907407407407407,0.876316994961063,NA,0.813839706925209,0.422754443827957
"Epilepsy",5,4,"SFCL",0.25,0.888888888888889,0.885576923076923,0.905982905982906,0.885576923076923,0.886666666666667,0.888888888888889,0.851171336701883,NA,0.797234398674117,0.412888292145748
"Epilepsy",5,4,"SFCL",0.5,0.888888888888889,0.885576923076923,0.902310924369748,0.885576923076923,0.884833916083916,0.888888888888889,0.851376146788991,NA,0.779019310126032,0.402709892388786
"Epilepsy",5,4,"SFCL",1,0.888888888888889,0.885576923076923,0.902310924369748,0.885576923076923,0.884833916083916,0.888888888888889,0.851376146788991,NA,0.787550639638901,0.410092330377837
"Epilepsy",5,4,"SFCL",2,0.833333333333333,0.834615384615385,0.849702380952381,0.834615384615385,0.823563218390805,0.833333333333333,0.778082191780822,NA,0.821041331867359,0.431017586264037
"Epilepsy",5,4,"SFCL",4,0.796296296296296,0.79496336996337,0.79030987394958,0.79496336996337,0.772701149425287,0.796296296296296,0.728395061728395,NA,0.93065920680555,0.49433694178718
"Epilepsy",5,4,"SFCL",8,0.777777777777778,0.769551282051282,0.770503393665158,0.769551282051282,0.759315476190476,0.777777777777778,0.702342673403767,NA,0.965833973966338,0.519780601809738
"Epilepsy",5,4,"MFCL",0.125,0.777777777777778,0.770695970695971,0.773484848484848,0.770695970695971,0.771532091097308,0.777777777777778,0.702888583218707,NA,0.929788294203575,0.492282345596356
"Epilepsy",5,4,"MFCL",0.25,0.759259259259259,0.747298534798535,0.755888847994111,0.747298534798535,0.746945154873544,0.759259259259259,0.677092916283349,NA,0.943242578059623,0.500363592503698
"Epilepsy",5,4,"MFCL",0.5,0.833333333333333,0.826053113553114,0.839087301587302,0.826053113553114,0.827416243177113,0.833333333333333,0.776654411764706,NA,0.961992384275583,0.511819266186045
"Epilepsy",5,4,"MFCL",1,0.759259259259259,0.751465201465201,0.764802844214609,0.751465201465201,0.753106419546637,0.759259259259259,0.678129298486933,NA,0.98535670877436,0.524654823998066
"Epilepsy",5,4,"MFCL",2,0.740740740740741,0.740338827838828,0.751419413919414,0.740338827838828,0.741758241758242,0.740740740740741,0.654794520547945,NA,1.03226302161974,0.556346415205134
"Epilepsy",5,4,"MFCL",4,0.814814814814815,0.81474358974359,0.823960761460761,0.81474358974359,0.812921931128453,0.814814814814815,0.752633989922125,NA,0.970996446150078,0.514753102053762
"Epilepsy",5,4,"MFCL",8,0.759259259259259,0.752884615384615,0.754745989304813,0.752884615384615,0.748900293255132,0.759259259259259,0.677241379310345,NA,1.01882726356077,0.548089801427728
"Epilepsy",5,5,"SFCL",0.125,0.886792452830189,0.884157509157509,0.886430236430236,0.884157509157509,0.884594790516829,0.886792452830189,0.84871550903901,NA,0.765768589300147,0.39778439535863
"Epilepsy",5,5,"SFCL",0.25,0.886792452830189,0.884157509157509,0.886430236430236,0.884157509157509,0.884594790516829,0.886792452830189,0.84871550903901,NA,0.767238233940769,0.399382382901095
"Epilepsy",5,5,"SFCL",0.5,0.830188679245283,0.824862637362637,0.83125,0.824862637362637,0.824775339602926,0.830188679245283,0.772748928060981,NA,0.78282101579911,0.408801685770269
"Epilepsy",5,5,"SFCL",1,0.830188679245283,0.823489010989011,0.820371295371295,0.823489010989011,0.820188834154351,0.830188679245283,0.77328897338403,NA,0.799202646038301,0.41831345325785
"Epilepsy",5,5,"SFCL",2,0.830188679245283,0.823489010989011,0.819318181818182,0.823489010989011,0.819683908045977,0.830188679245283,0.773073263558516,NA,0.833411657361188,0.43617592723383
"Epilepsy",5,5,"SFCL",4,0.849056603773585,0.845695970695971,0.845914502164502,0.845695970695971,0.843452380952381,0.849056603773585,0.798287345385347,NA,0.843491508030479,0.442562729666439
"Epilepsy",5,5,"SFCL",8,0.867924528301887,0.86492673992674,0.868641774891775,0.86492673992674,0.864285714285714,0.867924528301887,0.823501427212179,NA,0.901124612164381,0.481820652754543
"Epilepsy",5,5,"MFCL",0.125,0.811320754716981,0.809981684981685,0.809948384948385,0.809981684981685,0.808066502463054,0.811320754716981,0.748098859315589,NA,0.970962168114096,0.516074107142024
"Epilepsy",5,5,"MFCL",0.25,0.830188679245283,0.827838827838828,0.836458333333333,0.827838827838828,0.827548725637181,0.830188679245283,0.772965254640647,NA,0.972695293600295,0.516843124721292
"Epilepsy",5,5,"MFCL",0.5,0.811320754716981,0.807234432234432,0.821384803921569,0.807234432234432,0.801344086021505,0.811320754716981,0.747498808956646,NA,0.970579241202676,0.515079098637611
"Epilepsy",5,5,"MFCL",1,0.773584905660377,0.768543956043956,0.785845588235294,0.768543956043956,0.764381720430108,0.773584905660377,0.696998570747975,NA,0.992740242766818,0.529403311260368
"Epilepsy",5,5,"MFCL",2,0.792452830188679,0.793498168498169,0.800595238095238,0.793498168498169,0.794871794871795,0.792452830188679,0.723171889838557,NA,0.999378516355871,0.534217606957737
"Epilepsy",5,5,"MFCL",4,0.849056603773585,0.845467032967033,0.85297619047619,0.845467032967033,0.846840659340659,0.849056603773585,0.798670465337132,NA,0.969792849181998,0.513710952061657
"Epilepsy",5,5,"MFCL",8,0.735849056603774,0.735805860805861,0.743641774891775,0.735805860805861,0.732857142857143,0.735849056603774,0.648507816200853,NA,1.05020498375779,0.566485708906158
"Epilepsy",6,1,"SFCL",0.125,0.875,0.872619047619048,0.883155080213904,0.872619047619048,0.875180713214821,0.875,0.832764505119454,NA,0.85290212597472,0.447188026531686
"Epilepsy",6,1,"SFCL",0.25,0.910714285714286,0.910119047619048,0.915818250377074,0.910119047619048,0.911518199233716,0.910714285714286,0.880597014925373,NA,0.840553642023526,0.439715934275789
"Epilepsy",6,1,"SFCL",0.5,0.928571428571429,0.930952380952381,0.930288461538462,0.930952380952381,0.929407984179953,0.928571428571429,0.904599659284497,NA,0.834474691999911,0.435384577599477
"Epilepsy",6,1,"SFCL",1,0.946428571428571,0.947619047619048,0.951357466063348,0.947619047619048,0.946523541114058,0.946428571428571,0.928419258628036,NA,0.829633468333658,0.432019250132508
"Epilepsy",6,1,"SFCL",2,0.928571428571429,0.925595238095238,0.947368421052632,0.925595238095238,0.929718670076726,0.928571428571429,0.904273504273504,NA,0.802976912575609,0.417235016719472
"Epilepsy",6,1,"SFCL",4,0.821428571428571,0.820833333333333,0.809375,0.820833333333333,0.808139187574672,0.821428571428571,0.761803487877499,NA,0.86359645044841,0.453466093653299
"Epilepsy",6,1,"SFCL",8,0.892857142857143,0.896428571428571,0.890968406593407,0.896428571428571,0.890694132629616,0.892857142857143,0.857082092726499,NA,0.94324354793229,0.502363762526234
"Epilepsy",6,1,"MFCL",0.125,0.75,0.751785714285714,0.755952380952381,0.751785714285714,0.749470899470899,0.75,0.667091295116773,NA,0.999238415505218,0.535458191209017
"Epilepsy",6,1,"MFCL",0.25,0.714285714285714,0.713095238095238,0.724493643611291,0.713095238095238,0.714610042735043,0.714285714285714,0.618885580603998,NA,1.00284924113441,0.537621387501352
"Epilepsy",6,1,"MFCL",0.5,0.767857142857143,0.763095238095238,0.774309024309024,0.763095238095238,0.766331480724284,0.767857142857143,0.689154568744663,NA,1.00668091704202,0.538799337629289
"Epilepsy",6,1,"MFCL",1,0.678571428571429,0.676190476190476,0.681222943722944,0.676190476190476,0.674110328348371,0.678571428571429,0.571428571428572,NA,1.04805379493901,0.560494791074058
"Epilepsy",6,1,"MFCL",2,0.821428571428571,0.814285714285714,0.823626373626374,0.814285714285714,0.816407730200834,0.821428571428571,0.762005949851254,NA,1.01461690370253,0.543467070017554
"Epilepsy",6,1,"MFCL",4,0.785714285714286,0.77797619047619,0.790140415140415,0.77797619047619,0.762251082251082,0.785714285714286,0.713065755764304,NA,1.00324257605733,0.534769293995617
"Epilepsy",6,1,"MFCL",8,0.803571428571429,0.805357142857143,0.795221934927817,0.805357142857143,0.797876326259947,0.803571428571429,0.737537281636131,NA,1.02028039114107,0.545973380609061
"Epilepsy",6,2,"SFCL",0.125,0.946428571428571,0.947619047619048,0.944871794871795,0.947619047619048,0.945555555555556,0.946428571428571,0.928449744463373,NA,0.81186844513207,0.427946573231432
"Epilepsy",6,2,"SFCL",0.25,0.946428571428571,0.947619047619048,0.944871794871795,0.947619047619048,0.945555555555556,0.946428571428571,0.928449744463373,NA,0.797485675737752,0.420040537516649
"Epilepsy",6,2,"SFCL",0.5,0.910714285714286,0.910119047619048,0.907967032967033,0.910119047619048,0.908423645320197,0.910714285714286,0.880800340570456,NA,0.785155130025386,0.413498797159734
"Epilepsy",6,2,"SFCL",1,0.910714285714286,0.914285714285714,0.909340659340659,0.914285714285714,0.909340659340659,0.910714285714286,0.880952380952381,NA,0.783426305482229,0.413571290465209
"Epilepsy",6,2,"SFCL",2,0.839285714285714,0.841071428571429,0.842673992673993,0.841071428571429,0.837940156905674,0.839285714285714,0.785987261146497,NA,0.828557143700887,0.440565274365577
"Epilepsy",6,2,"SFCL",4,0.785714285714286,0.780357142857143,0.777380952380952,0.780357142857143,0.776923076923077,0.785714285714286,0.714042553191489,NA,0.904478299350392,0.480893215287547
"Epilepsy",6,2,"SFCL",8,0.821428571428571,0.822023809523809,0.817016806722689,0.822023809523809,0.812580128205128,0.821428571428571,0.761499148211244,NA,0.88753252447853,0.468999899691736
"Epilepsy",6,2,"MFCL",0.125,0.857142857142857,0.857738095238095,0.857142857142857,0.857738095238095,0.8556271314892,0.857142857142857,0.809523809523809,NA,0.957159583075897,0.505788836845495
"Epilepsy",6,2,"MFCL",0.25,0.875,0.874404761904762,0.872069597069597,0.874404761904762,0.871436290401808,0.875,0.833262441514249,NA,0.965469169722607,0.510767500780325
"Epilepsy",6,2,"MFCL",0.5,0.803571428571429,0.803571428571429,0.801831501831502,0.803571428571429,0.802134646962233,0.803571428571429,0.737760749255002,NA,0.978705769839362,0.518880483678915
"Epilepsy",6,2,"MFCL",1,0.696428571428571,0.70297619047619,0.697474747474747,0.70297619047619,0.688518518518519,0.696428571428571,0.596781024989411,NA,1.02144299645429,0.54419370731997
"Epilepsy",6,2,"MFCL",2,0.785714285714286,0.785714285714286,0.785049019607843,0.785714285714286,0.78349358974359,0.785714285714286,0.713310580204778,NA,1.01531439803794,0.539820216352576
"Epilepsy",6,2,"MFCL",4,0.714285714285714,0.706547619047619,0.703285256410256,0.706547619047619,0.70365551671169,0.714285714285714,0.618236046016191,NA,1.02267980985049,0.546699609101256
"Epilepsy",6,2,"MFCL",8,0.678571428571429,0.675,0.667649752208576,0.675,0.667925824175824,0.678571428571429,0.571063829787234,NA,1.06819548550327,0.573526435797982
"Epilepsy",6,3,"SFCL",0.125,0.946428571428571,0.941666666666667,0.952083333333333,0.941666666666667,0.944458489230458,0.946428571428571,0.928235796668091,NA,0.844154711249865,0.440385275184874
"Epilepsy",6,3,"SFCL",0.25,0.928571428571429,0.923809523809524,0.935267857142857,0.923809523809524,0.927157519899455,0.928571428571429,0.904273504273504,NA,0.84391695103913,0.440950334032489
"Epilepsy",6,3,"SFCL",0.5,0.928571428571429,0.923809523809524,0.935267857142857,0.923809523809524,0.927157519899455,0.928571428571429,0.904273504273504,NA,0.84742024779027,0.443151348950156
"Epilepsy",6,3,"SFCL",1,0.910714285714286,0.905952380952381,0.911166958041958,0.905952380952381,0.907355462053919,0.910714285714286,0.880444064901793,NA,0.828207905588158,0.430013363551769
"Epilepsy",6,3,"SFCL",2,0.910714285714286,0.905952380952381,0.907852564102564,0.905952380952381,0.906362007168459,0.910714285714286,0.880597014925373,NA,0.867598923224897,0.454595469947024
"Epilepsy",6,3,"SFCL",4,0.839285714285714,0.835119047619048,0.837878787878788,0.835119047619048,0.835882058970515,0.839285714285714,0.784982935153584,NA,0.932026359697352,0.49385246416774
"Epilepsy",6,3,"SFCL",8,0.910714285714286,0.907142857142857,0.912540584415584,0.907142857142857,0.908195902048975,0.910714285714286,0.880597014925373,NA,0.94497157274842,0.500686833291827
"Epilepsy",6,3,"MFCL",0.125,0.821428571428571,0.8125,0.833730158730159,0.8125,0.811588428474838,0.821428571428571,0.760990183525395,NA,0.96996709201489,0.516808740549619
"Epilepsy",6,3,"MFCL",0.25,0.821428571428571,0.8125,0.833730158730159,0.8125,0.811588428474838,0.821428571428571,0.760990183525395,NA,0.975551067754377,0.520156223455548
"Epilepsy",6,3,"MFCL",0.5,0.803571428571429,0.798809523809524,0.807428682428682,0.798809523809524,0.798220309488113,0.803571428571429,0.737537281636131,NA,0.979265868046354,0.522351701477293
"Epilepsy",6,3,"MFCL",1,0.785714285714286,0.775595238095238,0.7776920995671,0.775595238095238,0.775644435846593,0.785714285714286,0.713310580204778,NA,0.978136716966769,0.521216139044934
"Epilepsy",6,3,"MFCL",2,0.714285714285714,0.711904761904762,0.733440170940171,0.711904761904762,0.716382275132275,0.714285714285714,0.619209519762006,NA,1.0267698735148,0.548559967950551
"Epilepsy",6,3,"MFCL",4,0.714285714285714,0.713095238095238,0.719457013574661,0.713095238095238,0.71241935483871,0.714285714285714,0.619047619047619,NA,1.01747186129187,0.543244247836084
"Epilepsy",6,3,"MFCL",8,0.821428571428571,0.817261904761905,0.845098039215686,0.817261904761905,0.825038402457757,0.821428571428571,0.760683760683761,NA,1.02266807913599,0.552887810234975
"Epilepsy",6,4,"SFCL",0.125,0.87037037037037,0.866529304029304,0.881080542264753,0.866529304029304,0.868024132730015,0.87037037037037,0.826286764705882,NA,0.809398145482791,0.423867860221927
"Epilepsy",6,4,"SFCL",0.25,0.888888888888889,0.884386446886447,0.901535087719298,0.884386446886447,0.886147816614569,0.888888888888889,0.851034482758621,NA,0.810689509522645,0.425116918683677
"Epilepsy",6,4,"SFCL",0.5,0.907407407407407,0.90224358974359,0.926535087719298,0.90224358974359,0.904300356506239,0.907407407407407,0.875804967801288,NA,0.796189827368338,0.416408711910184
"Epilepsy",6,4,"SFCL",1,0.907407407407407,0.900641025641026,0.924641148325359,0.900641025641026,0.90537084398977,0.907407407407407,0.875747814081914,NA,0.794678069985019,0.414385018309611
"Epilepsy",6,4,"SFCL",2,0.944444444444444,0.944871794871795,0.947619047619048,0.944871794871795,0.943269230769231,0.944444444444444,0.925824175824176,NA,0.798821622504469,0.413395298121935
"Epilepsy",6,4,"SFCL",4,0.925925925925926,0.922435897435897,0.927083333333333,0.922435897435897,0.924139784946237,0.925925925925926,0.900917431192661,NA,0.803833854599907,0.418187640405307
"Epilepsy",6,4,"SFCL",8,0.888888888888889,0.886538461538461,0.890625,0.886538461538461,0.888010752688172,0.888888888888889,0.851376146788991,NA,0.907914546271862,0.484050448454949
"Epilepsy",6,4,"MFCL",0.125,0.851851851851852,0.84981684981685,0.892857142857143,0.84981684981685,0.853480456741326,0.851851851851852,0.801196502531063,NA,0.932180305321496,0.493043103276204
"Epilepsy",6,4,"MFCL",0.25,0.833333333333333,0.828983516483517,0.878571428571429,0.828983516483517,0.832556935817805,0.833333333333333,0.776243093922652,NA,0.93728944108464,0.49661521184671
"Epilepsy",6,4,"MFCL",0.5,0.814814814814815,0.808379120879121,0.853787878787879,0.808379120879121,0.815581490581491,0.814814814814815,0.751152073732719,NA,0.946091015975385,0.503147237168146
"Epilepsy",6,4,"MFCL",1,0.87037037037037,0.864514652014652,0.878156565656566,0.864514652014652,0.868514126774996,0.87037037037037,0.826286764705882,NA,0.944027434333521,0.502934143775041
"Epilepsy",6,4,"MFCL",2,0.777777777777778,0.775274725274725,0.798611111111111,0.775274725274725,0.775511525511525,0.777777777777778,0.702888583218707,NA,0.96935999342445,0.514270585100816
"Epilepsy",6,4,"MFCL",4,0.759259259259259,0.750091575091575,0.770905483405483,0.750091575091575,0.750861095426313,0.759259259259259,0.676646706586826,NA,1.03894134316707,0.554535163792436
"Epilepsy",6,4,"MFCL",8,0.666666666666667,0.663965201465201,0.675378787878788,0.663965201465201,0.663737842617153,0.666666666666667,0.555961626313385,NA,1.05487283939538,0.567405842417992
"Epilepsy",6,5,"SFCL",0.125,0.886792452830189,0.884386446886447,0.909722222222222,0.884386446886447,0.886837121212121,0.886792452830189,0.848571428571429,NA,0.789836302463461,0.408750867840709
"Epilepsy",6,5,"SFCL",0.25,0.867924528301887,0.866529304029304,0.880637254901961,0.866529304029304,0.868367227676484,0.867924528301887,0.823417420276059,NA,0.7761324419695,0.40109177913968
"Epilepsy",6,5,"SFCL",0.5,0.867924528301887,0.866529304029304,0.880637254901961,0.866529304029304,0.868367227676484,0.867924528301887,0.823417420276059,NA,0.772159583862565,0.399708774066743
"Epilepsy",6,5,"SFCL",1,0.886792452830189,0.887362637362637,0.892045454545455,0.887362637362637,0.8875,0.886792452830189,0.84871550903901,NA,0.752257235015285,0.389380556970341
"Epilepsy",6,5,"SFCL",2,0.905660377358491,0.906593406593407,0.905769230769231,0.906593406593407,0.904878671775224,0.905660377358491,0.874109263657957,NA,0.791369116392266,0.41093479242324
"Epilepsy",6,5,"SFCL",4,0.886792452830189,0.887362637362637,0.892045454545455,0.887362637362637,0.8875,0.886792452830189,0.84871550903901,NA,0.874238773270664,0.461670243141772
"Epilepsy",6,5,"SFCL",8,0.924528301886792,0.927197802197802,0.928571428571429,0.927197802197802,0.922991452991453,0.924528301886792,0.899478425794215,NA,0.907521585507441,0.48556341799539
"Epilepsy",6,5,"MFCL",0.125,0.886792452830189,0.884157509157509,0.900883838383838,0.884157509157509,0.886910535117057,0.886792452830189,0.848643503093765,NA,0.969090183774645,0.510774728271454
"Epilepsy",6,5,"MFCL",0.25,0.886792452830189,0.884157509157509,0.900883838383838,0.884157509157509,0.886910535117057,0.886792452830189,0.848643503093765,NA,0.962541807159973,0.506877002086644
"Epilepsy",6,5,"MFCL",0.5,0.867924528301887,0.863324175824176,0.888377192982456,0.863324175824176,0.867435897435897,0.867924528301887,0.823249166269652,NA,0.953976491351508,0.502737143842167
"Epilepsy",6,5,"MFCL",1,0.886792452830189,0.885760073260073,0.890625,0.885760073260073,0.886574074074074,0.886792452830189,0.848787446504993,NA,0.951528821746883,0.503720548791353
"Epilepsy",6,5,"MFCL",2,0.924528301886792,0.922847985347985,0.930059523809524,0.922847985347985,0.924606625258799,0.924528301886792,0.899095668729177,NA,0.967266754642437,0.511307762093041
"Epilepsy",6,5,"MFCL",4,0.867924528301887,0.86790293040293,0.86474358974359,0.86790293040293,0.865083014048531,0.867924528301887,0.82375296912114,NA,0.953707667010358,0.506359640369688
"Epilepsy",6,5,"MFCL",8,0.754716981132076,0.749084249084249,0.748809523809524,0.749084249084249,0.748464696223317,0.754716981132076,0.672372800760818,NA,1.03769667931816,0.560470738074835
"Epilepsy",7,1,"SFCL",0.125,1,1,1,1,1,1,1,NA,0.759172781673114,0.39117890669462
"Epilepsy",7,1,"SFCL",0.25,0.982142857142857,0.983333333333333,0.984375,0.983333333333333,0.983314794215795,0.982142857142857,0.97612958226769,NA,0.758896504473458,0.391692676095777
"Epilepsy",7,1,"SFCL",0.5,0.982142857142857,0.982142857142857,0.984375,0.982142857142857,0.982676224611708,0.982142857142857,0.976119402985074,NA,0.772269483531063,0.401114436532575
"Epilepsy",7,1,"SFCL",1,0.928571428571429,0.929761904761905,0.928685897435897,0.929761904761905,0.927344913151365,0.928571428571429,0.904559011504048,NA,0.809761538637428,0.424854492600077
"Epilepsy",7,1,"SFCL",2,0.875,0.871428571428571,0.887605042016807,0.871428571428571,0.876826298701299,0.875,0.832478632478633,NA,0.839827655808391,0.441234388357223
"Epilepsy",7,1,"SFCL",4,0.839285714285714,0.835119047619048,0.859803921568628,0.835119047619048,0.841167434715822,0.839285714285714,0.784615384615385,NA,0.880906205986028,0.463522710935742
"Epilepsy",7,1,"SFCL",8,0.839285714285714,0.843452380952381,0.84255450431921,0.843452380952381,0.836625310173697,0.839285714285714,0.785714285714286,NA,0.923636354754807,0.492883600417583
"Epilepsy",7,1,"MFCL",0.125,0.75,0.753571428571429,0.780555555555556,0.753571428571429,0.759455128205128,0.75,0.666382978723404,NA,0.981794130410469,0.520872308497635
"Epilepsy",7,1,"MFCL",0.25,0.732142857142857,0.736904761904762,0.758963585434174,0.736904761904762,0.736931348221671,0.732142857142857,0.643312101910828,NA,0.987153947549796,0.523311320652538
"Epilepsy",7,1,"MFCL",0.5,0.714285714285714,0.721428571428571,0.741091628959276,0.721428571428571,0.716705069124424,0.714285714285714,0.620499788225328,NA,0.986435742731176,0.52265026643181
"Epilepsy",7,1,"MFCL",1,0.732142857142857,0.738095238095238,0.738621794871795,0.738095238095238,0.73132183908046,0.732142857142857,0.643916913946588,NA,1.00779537343685,0.535685399862021
"Epilepsy",7,1,"MFCL",2,0.803571428571429,0.805952380952381,0.811085972850679,0.805952380952381,0.80426267281106,0.803571428571429,0.738095238095238,NA,0.977134812860172,0.515057993331616
"Epilepsy",7,1,"MFCL",4,0.821428571428571,0.819047619047619,0.81940216646099,0.819047619047619,0.815416666666667,0.821428571428571,0.761295822676897,NA,0.983064395081653,0.525240497289631
"Epilepsy",7,1,"MFCL",8,0.696428571428571,0.689285714285714,0.712049062049062,0.689285714285714,0.69047619047619,0.696428571428571,0.592116538131962,NA,1.04778490299225,0.572711368116396
"Epilepsy",7,2,"SFCL",0.125,0.892857142857143,0.889285714285714,0.899218428630193,0.889285714285714,0.892738526570048,0.892857142857143,0.856532877882152,NA,0.88041679849694,0.462407035305319
"Epilepsy",7,2,"SFCL",0.25,0.892857142857143,0.889285714285714,0.899218428630193,0.889285714285714,0.892738526570048,0.892857142857143,0.856532877882152,NA,0.883524351618127,0.464121723964376
"Epilepsy",7,2,"SFCL",0.5,0.839285714285714,0.83452380952381,0.867307692307692,0.83452380952381,0.831818181818182,0.839285714285714,0.784891165172855,NA,0.895681709805928,0.472243929197138
"Epilepsy",7,2,"SFCL",1,0.821428571428571,0.814880952380952,0.81759692513369,0.814880952380952,0.812560483870968,0.821428571428571,0.760990183525395,NA,0.940153805428146,0.500221526349387
"Epilepsy",7,2,"SFCL",2,0.839285714285714,0.832738095238095,0.832932692307692,0.832738095238095,0.832362604540024,0.839285714285714,0.785074626865672,NA,0.861368163004319,0.450776780561331
"Epilepsy",7,2,"SFCL",4,0.892857142857143,0.891071428571429,0.891409632034632,0.891071428571429,0.886807278742763,0.892857142857143,0.856960408684547,NA,0.943100389830764,0.497750796344428
"Epilepsy",7,2,"SFCL",8,0.875,0.871428571428571,0.870913461538461,0.871428571428571,0.870639187574672,0.875,0.832835820895522,NA,0.956214268612454,0.509149785981292
"Epilepsy",7,2,"MFCL",0.125,0.821428571428571,0.821428571428571,0.839321862348178,0.821428571428571,0.825333979745745,0.821428571428571,0.761092150170648,NA,0.952193809692923,0.503212545489479
"Epilepsy",7,2,"MFCL",0.25,0.821428571428571,0.821428571428571,0.839321862348178,0.821428571428571,0.825333979745745,0.821428571428571,0.761092150170648,NA,0.954882920609487,0.504816489653061
"Epilepsy",7,2,"MFCL",0.5,0.785714285714286,0.786904761904762,0.798076923076923,0.786904761904762,0.789622414622415,0.785714285714286,0.713432835820895,NA,0.95758859801845,0.506689613090678
"Epilepsy",7,2,"MFCL",1,0.821428571428571,0.819047619047619,0.826767676767677,0.819047619047619,0.818636363636364,0.821428571428571,0.760990183525395,NA,0.985455971935349,0.525880510795878
"Epilepsy",7,2,"MFCL",2,0.714285714285714,0.709523809523809,0.706971153846154,0.709523809523809,0.706856906534326,0.714285714285714,0.618236046016191,NA,1.00216128608929,0.532511417935881
"Epilepsy",7,2,"MFCL",4,0.714285714285714,0.706547619047619,0.719613413547237,0.706547619047619,0.706891025641026,0.714285714285714,0.61839863713799,NA,1.03869361090888,0.557536631930229
"Epilepsy",7,2,"MFCL",8,0.696428571428571,0.691666666666667,0.687364718614719,0.691666666666667,0.686319272125724,0.696428571428571,0.594721157939549,NA,1.0706070861178,0.57748325628449
"Epilepsy",7,3,"SFCL",0.125,0.946428571428571,0.946428571428571,0.958333333333333,0.946428571428571,0.947272727272727,0.946428571428571,0.928297055057618,NA,0.769551358250271,0.401539012789965
"Epilepsy",7,3,"SFCL",0.25,0.910714285714286,0.911904761904762,0.913924310983135,0.911904761904762,0.90875,0.910714285714286,0.880647911338448,NA,0.767147756497366,0.400860992087383
"Epilepsy",7,3,"SFCL",0.5,0.875,0.876190476190476,0.887201979307242,0.876190476190476,0.869795396419437,0.875,0.832764505119454,NA,0.751888367344144,0.393575910062172
"Epilepsy",7,3,"SFCL",1,0.910714285714286,0.908928571428571,0.917420814479638,0.908928571428571,0.911584138486312,0.910714285714286,0.880444064901793,NA,0.736550564989779,0.385837627931811
"Epilepsy",7,3,"SFCL",2,0.928571428571429,0.929761904761905,0.926785714285714,0.929761904761905,0.925641025641026,0.928571428571429,0.90468085106383,NA,0.759380117093017,0.398486972097606
"Epilepsy",7,3,"SFCL",4,0.892857142857143,0.895238095238095,0.891185897435897,0.895238095238095,0.891447477253929,0.892857142857143,0.856838517256072,NA,0.855351406772523,0.449417059440879
"Epilepsy",7,3,"SFCL",8,0.910714285714286,0.908928571428571,0.908413461538462,0.908928571428571,0.908139187574671,0.910714285714286,0.880597014925373,NA,0.891138266151707,0.473098012675608
"Epilepsy",7,3,"MFCL",0.125,0.839285714285714,0.835714285714286,0.837729978354978,0.835714285714286,0.831258600090636,0.839285714285714,0.785714285714286,NA,0.938760701782239,0.497894823556286
"Epilepsy",7,3,"MFCL",0.25,0.839285714285714,0.835714285714286,0.837729978354978,0.835714285714286,0.831258600090636,0.839285714285714,0.785714285714286,NA,0.932154344966775,0.49329374521432
"Epilepsy",7,3,"MFCL",0.5,0.892857142857143,0.888095238095238,0.887179487179487,0.888095238095238,0.887037037037037,0.892857142857143,0.856899488926746,NA,0.934642174334467,0.493939348405266
"Epilepsy",7,3,"MFCL",1,0.928571428571429,0.923809523809524,0.930397727272727,0.923809523809524,0.92543728135932,0.928571428571429,0.904477611940299,NA,0.940697319421026,0.497312942530963
"Epilepsy",7,3,"MFCL",2,0.785714285714286,0.785714285714286,0.78974358974359,0.785714285714286,0.786124794745484,0.785714285714286,0.714042553191489,NA,0.975254449013807,0.520602282024624
"Epilepsy",7,3,"MFCL",4,0.767857142857143,0.759523809523809,0.754887820512821,0.759523809523809,0.755781637717122,0.767857142857143,0.689816787388155,NA,1.02144237553338,0.550063949604248
"Epilepsy",7,3,"MFCL",8,0.732142857142857,0.72797619047619,0.726535087719298,0.72797619047619,0.715958605664488,0.732142857142857,0.642705231816248,NA,1.04967990051171,0.565147371428873
"Epilepsy",7,4,"SFCL",0.125,0.962962962962963,0.964102564102564,0.964285714285714,0.964102564102564,0.962148541114058,0.962962962962963,0.950594693504117,NA,0.843880891019474,0.440176587072013
"Epilepsy",7,4,"SFCL",0.25,0.981481481481482,0.983333333333333,0.980769230769231,0.983333333333333,0.981379310344828,0.981481481481482,0.975286041189931,NA,0.837801020789864,0.436643152675811
"Epilepsy",7,4,"SFCL",0.5,0.962962962962963,0.96547619047619,0.964285714285714,0.96547619047619,0.962889281854799,0.962962962962963,0.950617283950617,NA,0.841066242907779,0.43969027024448
"Epilepsy",7,4,"SFCL",1,0.981481481481482,0.983333333333333,0.980769230769231,0.983333333333333,0.981379310344828,0.981481481481482,0.975286041189931,NA,0.845316385171789,0.442415088078029
"Epilepsy",7,4,"SFCL",2,0.944444444444444,0.946245421245421,0.947619047619048,0.946245421245421,0.944843304843305,0.944444444444444,0.925858123569794,NA,0.812883359960728,0.420173505361949
"Epilepsy",7,4,"SFCL",4,0.907407407407407,0.909935897435897,0.907967032967033,0.909935897435897,0.906593406593407,0.907407407407407,0.876599634369287,NA,0.874665193084092,0.45982870439901
