"dataset","seed","fold","s","n_sel","p","k_sel","gamma_sel","bal_acc_knn","acc_knn","macro_f1_knn","bal_acc_kfda","acc_kfda","macro_f1_kfda"
"Epilepsy",9,5,1.02,2,3,1,2,0.81043956043956,0.811320754716981,0.789730402394876,0.847298534798535,0.849056603773585,0.84234805674086
"Epilepsy",9,5,1.10014939791998,3,3,1,2,0.811813186813187,0.811320754716981,0.798973595848596,0.844322344322344,0.849056603773585,0.841923796166433
"Epilepsy",9,5,1.18659676249382,3,3,1,0.5,0.831043956043956,0.830188679245283,0.820812520812521,0.823717948717949,0.830188679245283,0.81232364127101
"Epilepsy",9,5,1.27983697434448,3,3,1,2,0.847298534798535,0.849056603773585,0.842027187398856,0.882783882783883,0.886792452830189,0.883333333333333
"Epilepsy",9,5,1.3804038007459,3,3,3,0.25,0.80746336996337,0.811320754716981,0.787498259537733,0.882783882783883,0.886792452830189,0.883770614692654
"Epilepsy",9,5,1.48887295125201,3,3,1,0.25,0.808836996336996,0.811320754716981,0.795947802197802,0.900641025641026,0.905660377358491,0.901968370653383
"Epilepsy",9,5,1.60586537343063,3,3,1,0.25,0.789606227106227,0.792452830188679,0.770753350551445,0.900641025641026,0.905660377358491,0.903532608695652
"Epilepsy",9,5,1.73205080756888,3,3,1,0.25,0.829441391941392,0.830188679245283,0.824947526236882,0.921474358974359,0.924528301886792,0.922364422627396
"Epilepsy",10,1,1.02,2,3,1,0.5,0.910714285714286,0.910714285714286,0.901745363877201,0.816071428571429,0.821428571428571,0.815291563275434
"Epilepsy",10,1,1.10014939791998,2,3,1,0.25,0.894047619047619,0.892857142857143,0.885206705403059,0.807738095238095,0.821428571428571,0.811379928315412
"Epilepsy",10,1,1.18659676249382,3,3,1,0.5,0.910714285714286,0.910714285714286,0.902731888553242,0.873214285714286,0.875,0.867876119322473
"Epilepsy",10,1,1.27983697434448,3,3,1,0.125,0.873214285714286,0.875,0.868185483870968,0.870238095238095,0.875,0.870454545454545
"Epilepsy",10,1,1.3804038007459,3,3,1,0.125,0.873214285714286,0.875,0.866780397022332,0.835714285714286,0.839285714285714,0.832362604540024
"Epilepsy",10,1,1.48887295125201,3,3,1,0.5,0.891071428571429,0.892857142857143,0.887344913151365,0.849404761904762,0.857142857142857,0.85171568627451
"Epilepsy",10,1,1.60586537343063,3,3,1,0.25,0.870238095238095,0.875,0.86875,0.83452380952381,0.839285714285714,0.830008227067051
"Epilepsy",10,1,1.73205080756888,3,3,1,0.25,0.870238095238095,0.875,0.870300878972279,0.816666666666667,0.821428571428571,0.814189189189189
"Epilepsy",10,2,1.02,2,3,1,1,0.820833333333333,0.821428571428571,0.80902000298552,0.772619047619048,0.767857142857143,0.746639784946237
"Epilepsy",10,2,1.10014939791998,2,3,1,1,0.877380952380952,0.875,0.869407984179953,0.805952380952381,0.803571428571429,0.779197505003957
"Epilepsy",10,2,1.18659676249382,3,3,1,8,0.877380952380952,0.875,0.870898541114058,0.798214285714286,0.803571428571429,0.795725108225108
"Epilepsy",10,2,1.27983697434448,3,3,1,0.25,0.894047619047619,0.892857142857143,0.88547653256705,0.895238095238095,0.892857142857143,0.889242558208075
"Epilepsy",10,2,1.3804038007459,3,3,1,0.5,0.911904761904762,0.910714285714286,0.906523541114058,0.928571428571429,0.928571428571429,0.9229735318445
"Epilepsy",10,2,1.48887295125201,3,3,1,2,0.928571428571429,0.928571428571429,0.923477564102564,0.929761904761905,0.928571428571429,0.927344913151365
"Epilepsy",10,2,1.60586537343063,3,3,1,0.5,0.946428571428571,0.946428571428571,0.942704714640199,0.928571428571429,0.928571428571429,0.927541544477028
"Epilepsy",10,2,1.73205080756888,3,3,1,0.5,0.964285714285714,0.964285714285714,0.961538461538461,0.878571428571429,0.875,0.878566835463387
"Epilepsy",10,3,1.02,3,3,1,0.125,0.828571428571429,0.821428571428571,0.819950738916256,0.803571428571429,0.803571428571429,0.800985221674877
"Epilepsy",10,3,1.10014939791998,3,3,1,2,0.878571428571429,0.875,0.874133652776589,0.842261904761905,0.839285714285714,0.838518518518519
"Epilepsy",10,3,1.18659676249382,3,3,1,1,0.896428571428571,0.892857142857143,0.891443167305236,0.892261904761905,0.892857142857143,0.89037037037037
"Epilepsy",10,3,1.27983697434448,3,3,1,2,0.896428571428571,0.892857142857143,0.891443167305236,0.876785714285714,0.875,0.872138716966303
"Epilepsy",10,3,1.3804038007459,3,3,3,1,0.896428571428571,0.892857142857143,0.891443167305236,0.948809523809524,0.946428571428571,0.945054945054945
"Epilepsy",10,3,1.48887295125201,3,3,3,8,0.913095238095238,0.910714285714286,0.907898614795167,0.913095238095238,0.910714285714286,0.907898614795167
"Epilepsy",10,3,1.60586537343063,3,3,3,8,0.930952380952381,0.928571428571429,0.926587301587302,0.876785714285714,0.875,0.872138716966303
"Epilepsy",10,3,1.73205080756888,3,3,1,1,0.895238095238095,0.892857142857143,0.888888888888889,0.915476190476191,0.910714285714286,0.911187949981053
"Epilepsy",10,4,1.02,3,3,1,0.5,0.908974358974359,0.907407407407407,0.905814949668023,0.846886446886447,0.851851851851852,0.846547192353644
"Epilepsy",10,4,1.10014939791998,3,3,1,0.5,0.908974358974359,0.907407407407407,0.905814949668023,0.88301282051282,0.888888888888889,0.877457369392853
"Epilepsy",10,4,1.18659676249382,3,3,1,0.5,0.925641025641026,0.925925925925926,0.922946859903382,0.863782051282051,0.87037037037037,0.85474537037037
"Epilepsy",10,4,1.27983697434448,3,3,1,2,0.925641025641026,0.925925925925926,0.922946859903382,0.904807692307692,0.907407407407407,0.902917771883289
"Epilepsy",10,4,1.3804038007459,3,3,1,2,0.925641025641026,0.925925925925926,0.922946859903382,0.904807692307692,0.907407407407407,0.903205128205128
"Epilepsy",10,4,1.48887295125201,3,3,3,2,0.925641025641026,0.925925925925926,0.922946859903382,0.903205128205128,0.907407407407407,0.906141304347826
"Epilepsy",10,4,1.60586537343063,3,3,3,2,0.925641025641026,0.925925925925926,0.92396698672996,0.903205128205128,0.907407407407407,0.906141304347826
"Epilepsy",10,4,1.73205080756888,3,3,1,4,0.944871794871795,0.944444444444444,0.943269230769231,0.922435897435897,0.925925925925926,0.922435897435897
"Epilepsy",10,5,1.02,3,3,1,2,0.756868131868132,0.754716981132076,0.740046734874321,0.728479853479853,0.735849056603774,0.726666666666667
"Epilepsy",10,5,1.10014939791998,3,3,1,2,0.793956043956044,0.792452830188679,0.780149607735815,0.810210622710623,0.811320754716981,0.806445868945869
"Epilepsy",10,5,1.18659676249382,3,3,1,2,0.82967032967033,0.830188679245283,0.814703874381294,0.829441391941392,0.830188679245283,0.826192245757463
"Epilepsy",10,5,1.27983697434448,3,3,1,0.125,0.865155677655678,0.867924528301887,0.86002331002331,0.737408424908425,0.735849056603774,0.727148330596606
"Epilepsy",10,5,1.3804038007459,3,3,3,0.125,0.847298534798535,0.849056603773585,0.844179894179894,0.795100732600733,0.792452830188679,0.791685086943708
"Epilepsy",10,5,1.48887295125201,3,3,1,1,0.863782051282051,0.867924528301887,0.857954545454545,0.833562271062271,0.830188679245283,0.829434374692995
"Epilepsy",10,5,1.60586537343063,3,3,3,1,0.884386446886447,0.886792452830189,0.88231884057971,0.853021978021978,0.849056603773585,0.850439737396259
"Epilepsy",10,5,1.73205080756888,3,3,1,1,0.90224358974359,0.905660377358491,0.900625292192613,0.835164835164835,0.830188679245283,0.829074074074074
"Epilepsy",11,1,1.02,2,3,1,0.25,0.854166666666667,0.857142857142857,0.840958605664488,0.817857142857143,0.821428571428571,0.812223228663446
"Epilepsy",11,1,1.10014939791998,2,3,1,0.5,0.858333333333333,0.857142857142857,0.84247311827957,0.860714285714286,0.857142857142857,0.851182266009852
"Epilepsy",11,1,1.18659676249382,3,3,1,0.25,0.892857142857143,0.892857142857143,0.880478896103896,0.896428571428571,0.892857142857143,0.891369486197072
"Epilepsy",11,1,1.27983697434448,3,3,1,0.25,0.910714285714286,0.910714285714286,0.901873372069726,0.913095238095238,0.910714285714286,0.908974358974359
"Epilepsy",11,1,1.3804038007459,3,3,1,0.5,0.910714285714286,0.910714285714286,0.902249396135266,0.930952380952381,0.928571428571429,0.926587301587302
"Epilepsy",11,1,1.48887295125201,3,3,1,4,0.892857142857143,0.892857142857143,0.880478896103896,0.891071428571429,0.892857142857143,0.890454545454545
"Epilepsy",11,1,1.60586537343063,3,3,1,0.25,0.876190476190476,0.875,0.864521185155223,0.911309523809524,0.910714285714286,0.907898614795167
"Epilepsy",11,1,1.73205080756888,3,3,1,0.25,0.876190476190476,0.875,0.864521185155223,0.929166666666667,0.928571428571429,0.925139994105511
"Epilepsy",11,2,1.02,2,3,1,0.25,0.8375,0.839285714285714,0.828205128205128,0.775,0.785714285714286,0.77020202020202
"Epilepsy",11,2,1.10014939791998,3,3,3,1,0.819642857142857,0.821428571428571,0.805982905982906,0.831547619047619,0.839285714285714,0.833152173913043
"Epilepsy",11,2,1.18659676249382,3,3,1,2,0.913095238095238,0.910714285714286,0.9112158808933,0.853571428571429,0.857142857142857,0.853195937873357
"Epilepsy",11,2,1.27983697434448,3,3,1,2,0.913095238095238,0.910714285714286,0.9112158808933,0.870238095238095,0.875,0.86875
"Epilepsy",11,2,1.3804038007459,3,3,1,1,0.913095238095238,0.910714285714286,0.910446650124069,0.908928571428571,0.910714285714286,0.907344913151365
"Epilepsy",11,2,1.48887295125201,3,3,1,0.25,0.910119047619048,0.910714285714286,0.911066308243728,0.888095238095238,0.892857142857143,0.890454545454545
"Epilepsy",11,2,1.60586537343063,3,3,1,1,0.892261904761905,0.892857142857143,0.893830128205128,0.907142857142857,0.910714285714286,0.909663471835511
"Epilepsy",11,2,1.73205080756888,3,3,1,1,0.914285714285714,0.910714285714286,0.912331691297209,0.872619047619048,0.875,0.873675777318714
"Epilepsy",11,3,1.02,2,3,1,0.5,0.860714285714286,0.857142857142857,0.851380761232287,0.818452380952381,0.821428571428571,0.814620669056153
"Epilepsy",11,3,1.10014939791998,3,3,1,1,0.874404761904762,0.875,0.870639187574671,0.876785714285714,0.875,0.872535739298809
"Epilepsy",11,3,1.18659676249382,3,3,1,1,0.908928571428571,0.910714285714286,0.907037037037037,0.879761904761905,0.875,0.871839387464387
"Epilepsy",11,3,1.27983697434448,3,3,1,2,0.926785714285714,0.928571428571429,0.925641025641026,0.948809523809524,0.946428571428571,0.946221198156682
"Epilepsy",11,3,1.3804038007459,3,3,1,0.5,0.944642857142857,0.946428571428571,0.944074074074074,0.945833333333333,0.946428571428571,0.947079743538369
"Epilepsy",11,3,1.48887295125201,3,3,3,0.125,0.96547619047619,0.964285714285714,0.964074074074074,0.979166666666667,0.982142857142857,0.980509745127436
"Epilepsy",11,3,1.60586537343063,3,3,3,0.5,0.983333333333333,0.982142857142857,0.981379310344828,0.9625,0.964285714285714,0.96384307846077
"Epilepsy",11,3,1.73205080756888,3,3,1,1,0.947619047619048,0.946428571428571,0.944871794871795,0.890476190476191,0.892857142857143,0.89051724137931
"Epilepsy",11,4,1.02,2,3,1,0.25,0.869093406593407,0.87037037037037,0.867948717948718,0.871474358974359,0.87037037037037,0.8684350132626
"Epilepsy",11,4,1.10014939791998,2,3,1,1,0.869093406593407,0.87037037037037,0.867948717948718,0.903205128205128,0.907407407407407,0.906782882589334
"Epilepsy",11,4,1.18659676249382,3,3,1,1,0.907554945054945,0.907407407407407,0.907554945054945,0.903205128205128,0.907407407407407,0.906782882589334
"Epilepsy",11,4,1.27983697434448,3,3,1,0.5,0.909157509157509,0.907407407407407,0.906621475586993,0.903205128205128,0.907407407407407,0.907561188811189
"Epilepsy",11,4,1.3804038007459,3,3,1,2,0.927014652014652,0.925925925925926,0.925612535612536,0.907371794871795,0.907407407407407,0.905676392572944
"Epilepsy",11,4,1.48887295125201,3,3,1,0.5,0.906410256410256,0.907407407407407,0.901207729468599,0.908745421245421,0.907407407407407,0.908796296296296
"Epilepsy",11,4,1.60586537343063,3,3,1,0.5,0.88974358974359,0.888888888888889,0.884075819233241,0.908745421245421,0.907407407407407,0.908796296296296
"Epilepsy",11,4,1.73205080756888,3,3,1,0.5,0.88974358974359,0.888888888888889,0.884075819233241,0.892078754578755,0.888888888888889,0.889859514687101
"Epilepsy",11,5,1.02,2,3,1,2,0.758241758241758,0.754716981132076,0.744174806674807,0.721153846153846,0.716981132075472,0.701984126984127
"Epilepsy",11,5,1.10014939791998,2,3,1,2,0.831043956043956,0.830188679245283,0.819991789819376,0.831043956043956,0.830188679245283,0.824073554620539
"Epilepsy",11,5,1.18659676249382,3,3,1,2,0.831043956043956,0.830188679245283,0.820607553366174,0.832417582417582,0.830188679245283,0.827277167277167
"Epilepsy",11,5,1.27983697434448,3,3,1,1,0.866529304029304,0.867924528301887,0.863324175824176,0.868131868131868,0.867924528301887,0.86098256787912
"Epilepsy",11,5,1.3804038007459,3,3,3,1,0.848901098901099,0.849056603773585,0.838359788359788,0.831043956043956,0.830188679245283,0.819991789819376
"Epilepsy",11,5,1.48887295125201,3,3,3,4,0.866758241758242,0.867924528301887,0.855952380952381,0.829441391941392,0.830188679245283,0.825090311986864
"Epilepsy",11,5,1.60586537343063,3,3,1,0.25,0.940705128205128,0.943396226415094,0.94,0.870879120879121,0.867924528301887,0.8684350132626
"Epilepsy",11,5,1.73205080756888,3,3,1,4,0.921474358974359,0.924528301886792,0.919712643678161,0.866529304029304,0.867924528301887,0.862746191007061
"Epilepsy",12,1,1.02,2,3,1,1,0.913095238095238,0.910714285714286,0.909493454265423,0.799404761904762,0.803571428571429,0.802380952380952
"Epilepsy",12,1,1.10014939791998,3,3,1,1,0.913095238095238,0.910714285714286,0.909493454265423,0.891071428571429,0.892857142857143,0.89155669599218
"Epilepsy",12,1,1.18659676249382,3,3,1,1,0.930952380952381,0.928571428571429,0.929407984179953,0.943452380952381,0.946428571428571,0.944310897435897
"Epilepsy",12,1,1.27983697434448,3,3,1,1,0.947619047619048,0.946428571428571,0.946575682382134,0.946428571428571,0.946428571428571,0.944375
"Epilepsy",12,1,1.3804038007459,3,3,1,0.25,0.964285714285714,0.964285714285714,0.962704714640199,0.943452380952381,0.946428571428571,0.944310897435897
"Epilepsy",12,1,1.48887295125201,3,3,1,0.25,0.947619047619048,0.946428571428571,0.944871794871795,0.925595238095238,0.928571428571429,0.924375
"Epilepsy",12,1,1.60586537343063,3,3,1,2,0.96547619047619,0.964285714285714,0.962889281854799,0.932142857142857,0.928571428571429,0.928429329291398
"Epilepsy",12,1,1.73205080756888,3,3,1,1,0.947619047619048,0.946428571428571,0.944370763336281,0.876190476190476,0.875,0.866649819886437
"Epilepsy",12,2,1.02,2,3,1,0.125,0.841666666666667,0.839285714285714,0.828282828282828,0.7625,0.767857142857143,0.764492753623188
"Epilepsy",12,2,1.10014939791998,3,3,1,0.5,0.842857142857143,0.839285714285714,0.830809595202399,0.860714285714286,0.857142857142857,0.8575
"Epilepsy",12,2,1.18659676249382,3,3,1,0.5,0.894047619047619,0.892857142857143,0.887019230769231,0.857738095238095,0.857142857142857,0.855086848635236
"Epilepsy",12,2,1.27983697434448,3,3,1,0.5,0.894047619047619,0.892857142857143,0.887019230769231,0.851785714285714,0.857142857142857,0.852548725637181
"Epilepsy",12,2,1.3804038007459,3,3,1,0.5,0.894047619047619,0.892857142857143,0.887019230769231,0.8875,0.892857142857143,0.887248457882496
"Epilepsy",12,2,1.48887295125201,3,3,1,1,0.894047619047619,0.892857142857143,0.887019230769231,0.851785714285714,0.857142857142857,0.854990393366367
"Epilepsy",12,2,1.60586537343063,3,3,1,1,0.856547619047619,0.857142857142857,0.850881123058542,0.868452380952381,0.875,0.871956168831169
"Epilepsy",12,2,1.73205080756888,3,3,1,1,0.856547619047619,0.857142857142857,0.852163461538462,0.886309523809524,0.892857142857143,0.888360804934776
"Epilepsy",12,3,1.02,2,3,1,2,0.825,0.821428571428571,0.810127194467283,0.838690476190476,0.839285714285714,0.832731092436975
"Epilepsy",12,3,1.10014939791998,2,3,1,0.25,0.85952380952381,0.857142857142857,0.848484848484849,0.779166666666667,0.785714285714286,0.772261904761905
"Epilepsy",12,3,1.18659676249382,3,3,1,8,0.85952380952381,0.857142857142857,0.848484848484849,0.835714285714286,0.839285714285714,0.833125
"Epilepsy",12,3,1.27983697434448,3,3,1,8,0.873214285714286,0.875,0.867261904761905,0.867261904761905,0.875,0.873871770930594
"Epilepsy",12,3,1.3804038007459,3,3,1,2,0.891071428571429,0.892857142857143,0.887037037037037,0.910119047619048,0.910714285714286,0.910201149425287
"Epilepsy",12,3,1.48887295125201,3,3,1,2,0.908928571428571,0.910714285714286,0.906621475586993,0.914285714285714,0.910714285714286,0.908730158730159
"Epilepsy",12,3,1.60586537343063,3,3,1,2,0.944642857142857,0.946428571428571,0.944683908045977,0.858928571428571,0.857142857142857,0.854897337655958
"Epilepsy",12,3,1.73205080756888,3,3,1,8,0.908928571428571,0.910714285714286,0.911584138486312,0.872619047619048,0.875,0.875225405730315
"Epilepsy",12,4,1.02,2,3,1,0.25,0.85242673992674,0.851851851851852,0.850918557815109,0.818910256410256,0.814814814814815,0.813231162196679
"Epilepsy",12,4,1.10014939791998,3,3,1,0.5,0.85242673992674,0.851851851851852,0.850918557815109,0.838141025641026,0.833333333333333,0.834302590768108
"Epilepsy",12,4,1.18659676249382,3,3,3,0.125,0.831822344322344,0.833333333333333,0.827754142409315,0.853205128205128,0.851851851851852,0.853475048190191
"Epilepsy",12,4,1.27983697434448,3,3,5,0.25,0.849679487179487,0.851851851851852,0.84679802955665,0.872435897435897,0.87037037037037,0.873824451410658
"Epilepsy",12,4,1.3804038007459,3,3,3,0.125,0.851053113553114,0.851851851851852,0.849488152749022,0.893269230769231,0.888888888888889,0.892455557935318
"Epilepsy",12,4,1.48887295125201,3,3,3,0.125,0.868910256410256,0.87037037037037,0.866022544283414,0.893269230769231,0.888888888888889,0.892455557935318
"Epilepsy",12,4,1.60586537343063,3,3,1,0.5,0.904807692307692,0.907407407407407,0.904139784946236,0.926602564102564,0.925925925925926,0.926602564102564
"Epilepsy",12,4,1.73205080756888,3,3,1,0.25,0.88301282051282,0.888888888888889,0.878554894179894,0.943269230769231,0.944444444444444,0.945706117164743
"Epilepsy",12,5,1.02,2,3,1,1,0.811813186813187,0.811320754716981,0.795702618615504,0.734203296703297,0.735849056603774,0.731886446886447
"Epilepsy",12,5,1.10014939791998,3,3,1,0.5,0.769917582417582,0.773584905660377,0.769812514377732,0.768543956043956,0.773584905660377,0.76413972500929
"Epilepsy",12,5,1.18659676249382,3,3,1,1,0.90521978021978,0.905660377358491,0.900974025974026,0.885760073260073,0.886792452830189,0.884831691297209
"Epilepsy",12,5,1.27983697434448,3,3,1,1,0.942307692307692,0.943396226415094,0.939539845461884,0.906593406593407,0.905660377358491,0.903998357963875
"Epilepsy",12,5,1.3804038007459,3,3,1,0.125,0.942307692307692,0.943396226415094,0.939539845461884,0.870879120879121,0.867924528301887,0.867673992673993
"Epilepsy",12,5,1.48887295125201,3,3,1,8,0.942307692307692,0.943396226415094,0.939539845461884,0.86790293040293,0.867924528301887,0.867269623735141
"Epilepsy",12,5,1.60586537343063,3,3,1,1,0.942307692307692,0.943396226415094,0.939539845461884,0.927197802197802,0.924528301886792,0.923076923076923
"Epilepsy",12,5,1.73205080756888,3,3,1,0.125,0.962912087912088,0.962264150943396,0.961509971509972,0.927197802197802,0.924528301886792,0.924501424501424
"Epilepsy",13,1,1.02,3,3,1,0.25,0.84047619047619,0.839285714285714,0.817828341013825,0.831547619047619,0.839285714285714,0.836160714285714
"Epilepsy",13,1,1.10014939791998,3,3,1,0.5,0.892857142857143,0.892857142857143,0.881795623731108,0.869047619047619,0.875,0.873193718390072
"Epilepsy",13,1,1.18659676249382,3,3,1,0.25,0.910714285714286,0.910714285714286,0.902731888553242,0.928571428571429,0.928571428571429,0.925606060606061
"Epilepsy",13,1,1.27983697434448,3,3,1,2,0.894047619047619,0.892857142857143,0.885616331619137,0.964285714285714,0.964285714285714,0.964640198511166
"Epilepsy",13,1,1.3804038007459,3,3,1,1,0.894047619047619,0.892857142857143,0.885616331619137,0.964285714285714,0.964285714285714,0.962704714640199
"Epilepsy",13,1,1.48887295125201,3,3,1,4,0.894047619047619,0.892857142857143,0.885616331619137,0.87202380952381,0.875,0.865948083778966
"Epilepsy",13,1,1.60586537343063,3,3,3,4,0.911904761904762,0.910714285714286,0.907852564102564,0.928571428571429,0.928571428571429,0.927541544477028
"Epilepsy",13,1,1.73205080756888,3,3,1,8,0.929761904761905,0.928571428571429,0.925555555555556,0.922619047619048,0.928571428571429,0.926767676767677
"Epilepsy",13,2,1.02,2,3,1,0.5,0.842857142857143,0.839285714285714,0.831818181818182,0.879761904761905,0.875,0.873443223443223
"Epilepsy",13,2,1.10014939791998,3,3,1,8,0.911904761904762,0.910714285714286,0.906362007168459,0.860714285714286,0.857142857142857,0.85061774988082
"Epilepsy",13,2,1.18659676249382,3,3,1,8,0.928571428571429,0.928571428571429,0.923477564102564,0.895238095238095,0.892857142857143,0.888295637127673
"Epilepsy",13,2,1.27983697434448,3,3,1,4,0.889880952380952,0.892857142857143,0.883413461538462,0.895238095238095,0.892857142857143,0.889371381306865
"Epilepsy",13,2,1.3804038007459,3,3,1,0.125,0.889880952380952,0.892857142857143,0.884772727272727,0.979166666666667,0.982142857142857,0.981065918653576
"Epilepsy",13,2,1.48887295125201,3,3,3,2,0.928571428571429,0.928571428571429,0.925606060606061,0.96547619047619,0.964285714285714,0.962889281854799
"Epilepsy",13,2,1.60586537343063,3,3,3,2,0.928571428571429,0.928571428571429,0.923477564102564,0.948809523809524,0.946428571428571,0.94510582010582
"Epilepsy",13,2,1.73205080756888,3,3,3,2,0.913095238095238,0.910714285714286,0.909493454265423,0.932142857142857,0.928571428571429,0.927248677248677
"Epilepsy",13,3,1.02,2,3,1,0.5,0.828571428571429,0.821428571428571,0.820879120879121,0.741071428571429,0.75,0.745330459770115
"Epilepsy",13,3,1.10014939791998,3,3,1,0.5,0.845238095238095,0.839285714285714,0.837012125805229,0.782738095238095,0.785714285714286,0.782327586206897
"Epilepsy",13,3,1.18659676249382,3,3,1,0.5,0.879761904761905,0.875,0.874201787994891,0.817261904761905,0.821428571428571,0.816810344827586
"Epilepsy",13,3,1.27983697434448,3,3,1,0.5,0.930952380952381,0.928571428571429,0.927129384025936,0.838095238095238,0.839285714285714,0.836083743842365
"Epilepsy",13,3,1.3804038007459,3,3,1,0.125,0.896428571428571,0.892857142857143,0.89021164021164,0.894642857142857,0.892857142857143,0.892261904761905
"Epilepsy",13,3,1.48887295125201,3,3,1,0.125,0.896428571428571,0.892857142857143,0.89021164021164,0.894642857142857,0.892857142857143,0.892261904761905
"Epilepsy",13,3,1.60586537343063,3,3,1,1,0.878571428571429,0.875,0.870879120879121,0.896428571428571,0.892857142857143,0.890657235484822
"Epilepsy",13,3,1.73205080756888,3,3,1,0.125,0.860714285714286,0.857142857142857,0.852222222222222,0.894642857142857,0.892857142857143,0.894109195402299
"Epilepsy",13,4,1.02,2,3,1,1,0.833424908424908,0.833333333333333,0.823981378486384,0.810989010989011,0.814814814814815,0.809259259259259
"Epilepsy",13,4,1.10014939791998,2,3,1,1,0.85521978021978,0.851851851851852,0.85018601810206,0.86771978021978,0.87037037037037,0.865277777777778
"Epilepsy",13,4,1.18659676249382,3,3,1,0.5,0.853617216117216,0.851851851851852,0.852777777777778,0.869093406593407,0.87037037037037,0.868612719419171
"Epilepsy",13,4,1.27983697434448,3,3,1,0.25,0.924038461538462,0.925925925925926,0.927083333333333,0.886950549450549,0.888888888888889,0.887642200405174
"Epilepsy",13,4,1.3804038007459,3,3,1,0.125,0.943269230769231,0.944444444444444,0.94497311827957,0.906181318681319,0.907407407407407,0.906944444444444
"Epilepsy",13,4,1.48887295125201,3,3,1,2,0.959935897435897,0.962962962962963,0.963505434782609,0.888141025641026,0.888888888888889,0.888607185241126
"Epilepsy",13,4,1.60586537343063,3,3,1,1,0.979166666666667,0.981481481481482,0.981065918653576,0.868681318681319,0.87037037037037,0.8697150997151
"Epilepsy",13,4,1.73205080756888,3,3,1,1,0.980769230769231,0.981481481481482,0.981935483870968,0.923809523809524,0.925925925925926,0.924679237442211
"Epilepsy",13,5,1.02,2,3,1,0.125,0.866529304029304,0.867924528301887,0.866070334008623,0.748855311355311,0.754716981132076,0.75425219941349
"Epilepsy",13,5,1.10014939791998,3,3,1,0.125,0.868131868131868,0.867924528301887,0.861658456486043,0.860347985347985,0.867924528301887,0.866969696969697
"Epilepsy",13,5,1.18659676249382,3,3,1,0.25,0.868131868131868,0.867924528301887,0.860936955764542,0.943681318681319,0.943396226415094,0.943304597701149
"Epilepsy",13,5,1.27983697434448,3,3,1,2,0.848901098901099,0.849056603773585,0.838888888888889,0.903617216117216,0.905660377358491,0.904166666666667
"Epilepsy",13,5,1.3804038007459,3,3,1,2,0.866758241758242,0.867924528301887,0.857142857142857,0.921474358974359,0.924528301886792,0.922364422627396
"Epilepsy",13,5,1.48887295125201,3,3,1,2,0.884615384615385,0.886792452830189,0.873275862068966,0.940705128205128,0.943396226415094,0.944103553062179
"Epilepsy",13,5,1.60586537343063,3,3,3,8,0.885989010989011,0.886792452830189,0.878178335074887,0.884386446886447,0.886792452830189,0.88231884057971
"Epilepsy",13,5,1.73205080756888,3,3,1,0.125,0.903846153846154,0.905660377358491,0.896031746031746,0.885760073260073,0.886792452830189,0.887809464443406
"Epilepsy",14,1,1.02,2,3,1,0.125,0.896428571428571,0.892857142857143,0.891806660772178,0.811904761904762,0.803571428571429,0.802681992337165
"Epilepsy",14,1,1.10014939791998,2,3,1,0.125,0.893452380952381,0.892857142857143,0.891341417203486,0.813095238095238,0.803571428571429,0.798998357963875
"Epilepsy",14,1,1.18659676249382,3,3,1,2,0.944642857142857,0.946428571428571,0.944642857142857,0.863095238095238,0.857142857142857,0.855609588368209
"Epilepsy",14,1,1.27983697434448,3,3,1,0.125,0.96547619047619,0.964285714285714,0.964074074074074,0.882142857142857,0.875,0.873278951921889
"Epilepsy",14,1,1.3804038007459,3,3,1,0.25,0.96547619047619,0.964285714285714,0.964074074074074,0.882142857142857,0.875,0.874133652776589
"Epilepsy",14,1,1.48887295125201,3,3,1,0.25,0.96547619047619,0.964285714285714,0.964074074074074,0.898809523809524,0.892857142857143,0.89476043340337
"Epilepsy",14,1,1.60586537343063,3,3,1,0.5,0.948809523809524,0.946428571428571,0.94510582010582,0.897619047619048,0.892857142857143,0.895172413793104
"Epilepsy",14,1,1.73205080756888,3,3,1,0.5,0.948809523809524,0.946428571428571,0.94510582010582,0.914285714285714,0.910714285714286,0.912331691297209
"Epilepsy",14,2,1.02,2,3,1,0.5,0.773809523809524,0.767857142857143,0.756006493506494,0.780357142857143,0.785714285714286,0.77766670916741
"Epilepsy",14,2,1.10014939791998,2,3,1,0.25,0.770833333333333,0.767857142857143,0.761309523809524,0.892261904761905,0.892857142857143,0.88974358974359
"Epilepsy",14,2,1.18659676249382,2,3,1,0.25,0.824404761904762,0.821428571428571,0.821164021164021,0.839880952380952,0.839285714285714,0.835086848635236
"Epilepsy",14,2,1.27983697434448,3,3,1,2,0.874404761904762,0.875,0.870364010989011,0.896428571428571,0.892857142857143,0.89021164021164
"Epilepsy",14,2,1.3804038007459,3,3,1,2,0.873214285714286,0.875,0.866958014048531,0.947619047619048,0.946428571428571,0.944370763336281
"Epilepsy",14,2,1.48887295125201,3,3,1,2,0.854166666666667,0.857142857142857,0.84069683908046,0.947619047619048,0.946428571428571,0.944370763336281
"Epilepsy",14,2,1.60586537343063,3,3,1,2,0.854166666666667,0.857142857142857,0.84069683908046,0.96547619047619,0.964285714285714,0.964074074074074
"Epilepsy",14,2,1.73205080756888,3,3,1,0.125,0.907738095238095,0.910714285714286,0.903972520908005,0.945833333333333,0.946428571428571,0.946352428624398
