"base","seed","fold","n_noise","distance","p","n_sel","k_sel","acc","bal_acc","macro_prec","macro_rec","macro_f1","micro_f1","kappa","auc","logloss","brier"
"Setting3",9,2,16,"SFCL",19,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",9,2,16,"MFCL",19,2,1,0.722222222222222,0.722222222222222,0.777777777777778,0.722222222222222,0.711111111111111,0.722222222222222,0.583333333333333,NA,9.59410455414186,0.555555555555556
"Setting3",9,3,16,"SFCL",19,2,11,1,1,1,1,1,1,1,NA,0.0448225832795815,0.0211202938475666
"Setting3",9,3,16,"MFCL",19,2,7,0.611111111111111,0.611111111111111,0.7,0.611111111111111,0.583333333333333,0.611111111111111,0.416666666666667,NA,0.636741514999571,0.417233560090703
"Setting3",9,4,16,"SFCL",19,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",9,4,16,"MFCL",19,2,7,0.666666666666667,0.666666666666667,0.7,0.666666666666667,0.65,0.666666666666667,0.5,NA,0.516238531645709,0.319727891156463
"Setting3",9,5,16,"SFCL",19,2,3,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.0835598553764597,0.0617283950617284
"Setting3",9,5,16,"MFCL",19,2,1,0.611111111111111,0.611111111111111,0.737373737373737,0.611111111111111,0.552754435107376,0.611111111111111,0.416666666666667,NA,13.4317463757986,0.777777777777778
"Setting3",10,1,0,"SFCL",3,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",10,1,0,"MFCL",3,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting3",10,2,0,"SFCL",3,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",10,2,0,"MFCL",3,2,1,0.833333333333333,0.833333333333333,0.857142857142857,0.833333333333333,0.830769230769231,0.833333333333333,0.75,NA,5.75646273248511,0.333333333333333
"Setting3",10,3,0,"SFCL",3,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",10,3,0,"MFCL",3,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting3",10,4,0,"SFCL",3,2,3,1,1,1,1,1,1,1,NA,0.0450516786786849,0.0246913580246914
"Setting3",10,4,0,"MFCL",3,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",10,5,0,"SFCL",3,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",10,5,0,"MFCL",3,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",10,1,2,"SFCL",5,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",10,1,2,"MFCL",5,2,3,0.722222222222222,0.722222222222222,0.761904761904762,0.722222222222222,0.728205128205128,0.722222222222222,0.583333333333333,NA,4.11084722712546,0.395061728395062
"Setting3",10,2,2,"SFCL",5,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",10,2,2,"MFCL",5,2,1,0.611111111111111,0.611111111111111,0.751515151515151,0.611111111111111,0.605169340463458,0.611111111111111,0.416666666666667,NA,13.4317463757986,0.777777777777778
"Setting3",10,3,2,"SFCL",5,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",10,3,2,"MFCL",5,2,3,0.833333333333333,0.833333333333333,0.888888888888889,0.833333333333333,0.822222222222222,0.833333333333333,0.75,NA,2.13099230025998,0.259259259259259
"Setting3",10,4,2,"SFCL",5,2,3,1,1,1,1,1,1,1,NA,0.0450516786786849,0.0246913580246914
"Setting3",10,4,2,"MFCL",5,2,5,0.888888888888889,0.888888888888889,0.916666666666667,0.888888888888889,0.891774891774892,0.888888888888889,0.833333333333333,NA,0.275043317825726,0.177777777777778
"Setting3",10,5,2,"SFCL",5,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",10,5,2,"MFCL",5,2,1,0.833333333333333,0.833333333333333,0.83015873015873,0.833333333333333,0.827894327894328,0.833333333333333,0.75,NA,5.75646273248511,0.333333333333333
"Setting3",10,1,4,"SFCL",7,2,11,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.0596882166542914,0.0358126721763085
"Setting3",10,1,4,"MFCL",7,2,9,0.722222222222222,0.722222222222222,0.777777777777778,0.722222222222222,0.711111111111111,0.722222222222222,0.583333333333333,NA,0.620076454980593,0.400548696844993
"Setting3",10,2,4,"SFCL",7,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",10,2,4,"MFCL",7,2,1,0.666666666666667,0.666666666666667,0.777777777777778,0.666666666666667,0.652777777777778,0.666666666666667,0.5,NA,11.5129254649702,0.666666666666667
"Setting3",10,3,4,"SFCL",7,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",10,3,4,"MFCL",7,2,1,0.777777777777778,0.777777777777778,0.783333333333333,0.777777777777778,0.77056277056277,0.777777777777778,0.666666666666667,NA,7.67528364331349,0.444444444444444
"Setting3",10,4,4,"SFCL",7,2,3,1,1,1,1,1,1,1,NA,0.0450516786786849,0.0246913580246914
"Setting3",10,4,4,"MFCL",7,2,1,0.722222222222222,0.722222222222222,0.722222222222222,0.722222222222222,0.692592592592593,0.722222222222222,0.583333333333333,NA,9.59410455414186,0.555555555555556
"Setting3",10,5,4,"SFCL",7,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",10,5,4,"MFCL",7,2,1,0.833333333333333,0.833333333333333,0.849206349206349,0.833333333333333,0.837218337218337,0.833333333333333,0.75,NA,5.75646273248511,0.333333333333333
"Setting3",10,1,8,"SFCL",11,2,11,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.0543932066651622,0.0348943985307622
"Setting3",10,1,8,"MFCL",11,2,1,0.5,0.5,0.571428571428571,0.5,0.523076923076923,0.5,0.25,NA,17.2693881974553,1
"Setting3",10,2,8,"SFCL",11,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",10,2,8,"MFCL",11,2,3,0.722222222222222,0.722222222222222,0.726190476190476,0.722222222222222,0.712820512820513,0.722222222222222,0.583333333333333,NA,7.893998534726,0.580246913580247
"Setting3",10,3,8,"SFCL",11,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",10,3,8,"MFCL",11,2,3,0.777777777777778,0.777777777777778,0.833333333333333,0.777777777777778,0.766666666666667,0.777777777777778,0.666666666666667,NA,0.379291100184524,0.246913580246914
"Setting3",10,4,8,"SFCL",11,2,3,1,1,1,1,1,1,1,NA,0.0450516786786849,0.0246913580246914
"Setting3",10,4,8,"MFCL",11,2,1,0.777777777777778,0.777777777777778,0.866666666666667,0.777777777777778,0.775252525252525,0.777777777777778,0.666666666666667,NA,7.67528364331349,0.444444444444444
"Setting3",10,5,8,"SFCL",11,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",10,5,8,"MFCL",11,2,3,0.833333333333333,0.833333333333333,0.83015873015873,0.833333333333333,0.827894327894328,0.833333333333333,0.75,NA,4.03383087372992,0.320987654320988
"Setting3",10,1,16,"SFCL",19,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",10,1,16,"MFCL",19,2,1,0.722222222222222,0.722222222222222,0.716666666666667,0.722222222222222,0.70995670995671,0.722222222222222,0.583333333333333,NA,9.59410455414186,0.555555555555556
"Setting3",10,2,16,"SFCL",19,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",10,2,16,"MFCL",19,2,3,0.722222222222222,0.722222222222222,0.777777777777778,0.722222222222222,0.711111111111111,0.722222222222222,0.583333333333333,NA,4.22347642382218,0.45679012345679
"Setting3",10,3,16,"SFCL",19,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",10,3,16,"MFCL",19,2,3,0.777777777777778,0.777777777777778,0.805555555555556,0.777777777777778,0.774603174603175,0.777777777777778,0.666666666666667,NA,4.09486488976703,0.37037037037037
"Setting3",10,4,16,"SFCL",19,2,3,1,1,1,1,1,1,1,NA,0.0450516786786849,0.0246913580246914
"Setting3",10,4,16,"MFCL",19,2,5,0.555555555555556,0.555555555555556,0.653846153846154,0.555555555555556,0.516081871345029,0.555555555555556,0.333333333333333,NA,2.43240709459404,0.444444444444444
"Setting3",10,5,16,"SFCL",19,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",10,5,16,"MFCL",19,2,11,0.888888888888889,0.888888888888889,0.916666666666667,0.888888888888889,0.885714285714286,0.888888888888889,0.833333333333333,NA,0.51985268365361,0.293847566574839
"Setting3",11,1,0,"SFCL",3,2,3,1,1,1,1,1,1,1,NA,0.0225258393393425,0.0123456790123457
"Setting3",11,1,0,"MFCL",3,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting3",11,2,0,"SFCL",3,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",11,2,0,"MFCL",3,2,3,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,0.763492063492063,0.777777777777778,0.666666666666667,NA,0.379291100184524,0.259259259259259
"Setting3",11,3,0,"SFCL",3,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",11,3,0,"MFCL",3,2,1,0.833333333333333,0.833333333333333,0.857142857142857,0.833333333333333,0.830769230769231,0.833333333333333,0.75,NA,5.75646273248511,0.333333333333333
"Setting3",11,4,0,"SFCL",3,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting3",11,4,0,"MFCL",3,2,1,0.722222222222222,0.722222222222222,0.723809523809524,0.722222222222222,0.72027972027972,0.722222222222222,0.583333333333333,NA,9.59410455414186,0.555555555555556
"Setting3",11,5,0,"SFCL",3,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",11,5,0,"MFCL",3,2,1,0.833333333333333,0.833333333333333,0.838095238095238,0.833333333333333,0.832167832167832,0.833333333333333,0.75,NA,5.75646273248511,0.333333333333333
"Setting3",11,1,2,"SFCL",5,2,3,1,1,1,1,1,1,1,NA,0.0225258393393425,0.0123456790123457
"Setting3",11,1,2,"MFCL",5,2,1,0.833333333333333,0.833333333333333,0.83015873015873,0.833333333333333,0.827894327894328,0.833333333333333,0.75,NA,5.75646273248511,0.333333333333333
"Setting3",11,2,2,"SFCL",5,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",11,2,2,"MFCL",5,2,1,0.833333333333333,0.833333333333333,0.838095238095238,0.833333333333333,0.832167832167832,0.833333333333333,0.75,NA,5.75646273248511,0.333333333333333
"Setting3",11,3,2,"SFCL",5,3,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",11,3,2,"MFCL",5,3,1,0.666666666666667,0.666666666666667,0.638888888888889,0.666666666666667,0.641269841269841,0.666666666666667,0.5,NA,11.5129254649702,0.666666666666667
"Setting3",11,4,2,"SFCL",5,3,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting3",11,4,2,"MFCL",5,3,5,0.555555555555556,0.555555555555556,0.676190476190476,0.555555555555556,0.499084249084249,0.555555555555556,0.333333333333333,NA,0.514903768577743,0.355555555555556
"Setting3",11,5,2,"SFCL",5,3,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",11,5,2,"MFCL",5,3,7,0.777777777777778,0.777777777777778,0.805555555555556,0.777777777777778,0.774603174603175,0.777777777777778,0.666666666666667,NA,0.391447235031228,0.226757369614512
"Setting3",11,1,4,"SFCL",7,2,3,1,1,1,1,1,1,1,NA,0.0225258393393425,0.0123456790123457
"Setting3",11,1,4,"MFCL",7,2,3,0.833333333333333,0.833333333333333,0.857142857142857,0.833333333333333,0.830769230769231,0.833333333333333,0.75,NA,0.318257084147406,0.222222222222222
"Setting3",11,2,4,"SFCL",7,3,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",11,2,4,"MFCL",7,3,5,0.555555555555556,0.555555555555556,0.573412698412698,0.555555555555556,0.54008954008954,0.555555555555556,0.333333333333333,NA,2.37791658053783,0.408888888888889
"Setting3",11,3,4,"SFCL",7,3,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",11,3,4,"MFCL",7,3,5,0.666666666666667,0.666666666666667,0.672222222222222,0.666666666666667,0.648484848484848,0.666666666666667,0.5,NA,4.24287442212215,0.484444444444444
"Setting3",11,4,4,"SFCL",7,3,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting3",11,4,4,"MFCL",7,3,1,0.666666666666667,0.666666666666667,0.75,0.666666666666667,0.642857142857143,0.666666666666667,0.5,NA,11.5129254649702,0.666666666666667
"Setting3",11,5,4,"SFCL",7,3,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",11,5,4,"MFCL",7,3,1,0.888888888888889,0.888888888888889,0.916666666666667,0.888888888888889,0.885714285714286,0.888888888888889,0.833333333333333,NA,3.83764182165674,0.222222222222222
"Setting3",11,1,8,"SFCL",11,2,3,1,1,1,1,1,1,1,NA,0,0
"Setting3",11,1,8,"MFCL",11,2,5,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0.525925925925926,0.555555555555556,0.333333333333333,NA,0.645093051217427,0.435555555555556
"Setting3",11,2,8,"SFCL",11,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",11,2,8,"MFCL",11,2,1,0.5,0.5,0.488888888888889,0.5,0.458754208754209,0.5,0.25,NA,17.2693881974553,1
"Setting3",11,3,8,"SFCL",11,3,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",11,3,8,"MFCL",11,3,1,0.5,0.5,0.375661375661376,0.5,0.427350427350427,0.5,0.25,NA,17.2693881974553,1
"Setting3",11,4,8,"SFCL",11,3,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting3",11,4,8,"MFCL",11,3,5,0.555555555555556,0.555555555555556,0.644444444444444,0.555555555555556,0.527777777777778,0.555555555555556,0.333333333333333,NA,0.594188010557751,0.426666666666667
"Setting3",11,5,8,"SFCL",11,3,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",11,5,8,"MFCL",11,3,1,0.722222222222222,0.722222222222222,0.773809523809524,0.722222222222222,0.713064713064713,0.722222222222222,0.583333333333333,NA,9.59410455414186,0.555555555555556
"Setting3",11,1,16,"SFCL",19,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",11,1,16,"MFCL",19,2,5,0.555555555555556,0.555555555555556,0.533333333333333,0.555555555555556,0.516666666666667,0.555555555555556,0.333333333333333,NA,2.56032848864927,0.506666666666667
"Setting3",11,2,16,"SFCL",19,12,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",11,2,16,"MFCL",19,12,5,0.722222222222222,0.722222222222222,0.777777777777778,0.722222222222222,0.711111111111111,0.722222222222222,0.583333333333333,NA,0.666928750556849,0.44
"Setting3",11,3,16,"SFCL",19,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",11,3,16,"MFCL",19,2,5,0.611111111111111,0.611111111111111,0.681818181818182,0.611111111111111,0.590849673202614,0.611111111111111,0.416666666666667,NA,6.22631482238417,0.604444444444444
"Setting3",11,4,16,"SFCL",19,16,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting3",11,4,16,"MFCL",19,16,1,0.5,0.5,0.381818181818182,0.5,0.417112299465241,0.5,0.25,NA,17.2693881974553,1
"Setting3",11,5,16,"SFCL",19,14,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",11,5,16,"MFCL",19,14,1,0.666666666666667,0.666666666666667,0.655555555555556,0.666666666666667,0.642424242424242,0.666666666666667,0.5,NA,11.5129254649702,0.666666666666667
"Setting3",12,1,0,"SFCL",3,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",12,1,0,"MFCL",3,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",12,2,0,"SFCL",3,3,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",12,2,0,"MFCL",3,3,1,0.833333333333333,0.833333333333333,0.888888888888889,0.833333333333333,0.822222222222222,0.833333333333333,0.75,NA,5.75646273248511,0.333333333333333
"Setting3",12,3,0,"SFCL",3,2,3,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.0835598553764597,0.0617283950617284
"Setting3",12,3,0,"MFCL",3,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting3",12,4,0,"SFCL",3,3,3,1,1,1,1,1,1,1,NA,0.0225258393393425,0.0123456790123457
"Setting3",12,4,0,"MFCL",3,3,1,0.833333333333333,0.833333333333333,0.869047619047619,0.833333333333333,0.815628815628816,0.833333333333333,0.75,NA,5.75646273248511,0.333333333333333
"Setting3",12,5,0,"SFCL",3,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",12,5,0,"MFCL",3,2,1,0.833333333333333,0.833333333333333,0.85,0.833333333333333,0.831168831168831,0.833333333333333,0.75,NA,5.75646273248511,0.333333333333333
"Setting3",12,1,2,"SFCL",5,3,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",12,1,2,"MFCL",5,3,1,0.888888888888889,0.888888888888889,0.896825396825397,0.888888888888889,0.888500388500388,0.888888888888889,0.833333333333333,NA,3.83764182165674,0.222222222222222
"Setting3",12,2,2,"SFCL",5,3,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",12,2,2,"MFCL",5,3,1,0.722222222222222,0.722222222222222,0.796296296296296,0.722222222222222,0.722222222222222,0.722222222222222,0.583333333333333,NA,9.59410455414186,0.555555555555556
"Setting3",12,3,2,"SFCL",5,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting3",12,3,2,"MFCL",5,2,1,0.777777777777778,0.777777777777778,0.805555555555556,0.777777777777778,0.774603174603175,0.777777777777778,0.666666666666667,NA,7.67528364331349,0.444444444444444
"Setting3",12,4,2,"SFCL",5,3,3,1,1,1,1,1,1,1,NA,0.0225258393393425,0.0123456790123457
"Setting3",12,4,2,"MFCL",5,3,3,0.777777777777778,0.777777777777778,0.827380952380952,0.777777777777778,0.768009768009768,0.777777777777778,0.666666666666667,NA,0.334239421505839,0.246913580246914
"Setting3",12,5,2,"SFCL",5,5,3,1,1,1,1,1,1,1,NA,0.0225258393393425,0.0123456790123457
"Setting3",12,5,2,"MFCL",5,5,1,0.722222222222222,0.722222222222222,0.722222222222222,0.722222222222222,0.692592592592593,0.722222222222222,0.583333333333333,NA,9.59410455414186,0.555555555555556
"Setting3",12,1,4,"SFCL",7,3,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",12,1,4,"MFCL",7,3,1,0.722222222222222,0.722222222222222,0.805555555555556,0.722222222222222,0.647619047619048,0.722222222222222,0.583333333333333,NA,9.59410455414186,0.555555555555556
"Setting3",12,2,4,"SFCL",7,3,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",12,2,4,"MFCL",7,3,5,0.722222222222222,0.722222222222222,0.804232804232804,0.722222222222222,0.696581196581197,0.722222222222222,0.583333333333333,NA,4.21808069419835,0.488888888888889
"Setting3",12,3,4,"SFCL",7,3,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",12,3,4,"MFCL",7,3,1,0.777777777777778,0.777777777777778,0.773809523809524,0.777777777777778,0.764102564102564,0.777777777777778,0.666666666666667,NA,7.67528364331349,0.444444444444444
"Setting3",12,4,4,"SFCL",7,3,3,1,1,1,1,1,1,1,NA,0.0225258393393425,0.0123456790123457
"Setting3",12,4,4,"MFCL",7,3,1,0.722222222222222,0.722222222222222,0.707936507936508,0.722222222222222,0.711732711732712,0.722222222222222,0.583333333333333,NA,9.59410455414186,0.555555555555556
"Setting3",12,5,4,"SFCL",7,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",12,5,4,"MFCL",7,2,1,0.722222222222222,0.722222222222222,0.755555555555556,0.722222222222222,0.715151515151515,0.722222222222222,0.583333333333333,NA,9.59410455414186,0.555555555555556
"Setting3",12,1,8,"SFCL",11,3,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",12,1,8,"MFCL",11,3,1,0.666666666666667,0.666666666666667,0.733333333333333,0.666666666666667,0.654040404040404,0.666666666666667,0.5,NA,11.5129254649702,0.666666666666667
"Setting3",12,2,8,"SFCL",11,3,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",12,2,8,"MFCL",11,3,1,0.722222222222222,0.722222222222222,0.726190476190476,0.722222222222222,0.712820512820513,0.722222222222222,0.583333333333333,NA,9.59410455414186,0.555555555555556
"Setting3",12,3,8,"SFCL",11,10,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",12,3,8,"MFCL",11,10,1,0.777777777777778,0.777777777777778,0.805555555555556,0.777777777777778,0.76969696969697,0.777777777777778,0.666666666666667,NA,7.67528364331349,0.444444444444444
"Setting3",12,4,8,"SFCL",11,3,3,1,1,1,1,1,1,1,NA,0.0225258393393425,0.0123456790123457
"Setting3",12,4,8,"MFCL",11,3,1,0.666666666666667,0.666666666666667,0.75,0.666666666666667,0.642857142857143,0.666666666666667,0.5,NA,11.5129254649702,0.666666666666667
"Setting3",12,5,8,"SFCL",11,2,3,1,1,1,1,1,1,1,NA,0.0225258393393425,0.0123456790123457
"Setting3",12,5,8,"MFCL",11,2,1,0.833333333333333,0.833333333333333,0.83015873015873,0.833333333333333,0.827894327894328,0.833333333333333,0.75,NA,5.75646273248511,0.333333333333333
"Setting3",12,1,16,"SFCL",19,12,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",12,1,16,"MFCL",19,12,1,0.722222222222222,0.722222222222222,0.848484848484849,0.722222222222222,0.724183006535948,0.722222222222222,0.583333333333333,NA,9.59410455414186,0.555555555555556
"Setting3",12,2,16,"SFCL",19,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting3",12,2,16,"MFCL",19,2,1,0.611111111111111,0.611111111111111,0.666666666666667,0.611111111111111,0.593434343434343,0.611111111111111,0.416666666666667,NA,13.4317463757986,0.777777777777778
"Setting3",12,3,16,"SFCL",19,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",12,3,16,"MFCL",19,2,1,0.611111111111111,0.611111111111111,0.620634920634921,0.611111111111111,0.613442113442113,0.611111111111111,0.416666666666667,NA,13.4317463757986,0.777777777777778
"Setting3",12,4,16,"SFCL",19,12,3,1,1,1,1,1,1,1,NA,0.0225258393393425,0.0123456790123457
"Setting3",12,4,16,"MFCL",19,12,1,0.666666666666667,0.666666666666667,0.737373737373737,0.666666666666667,0.650108932461874,0.666666666666667,0.5,NA,11.5129254649702,0.666666666666667
"Setting3",12,5,16,"SFCL",19,19,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",12,5,16,"MFCL",19,19,1,0.722222222222222,0.722222222222222,0.723809523809524,0.722222222222222,0.72027972027972,0.722222222222222,0.583333333333333,NA,9.59410455414186,0.555555555555556
"Setting3",13,1,0,"SFCL",3,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",13,1,0,"MFCL",3,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting3",13,2,0,"SFCL",3,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting3",13,2,0,"MFCL",3,2,3,0.888888888888889,0.888888888888889,0.896825396825397,0.888888888888889,0.888500388500388,0.888888888888889,0.833333333333333,NA,0.212171389431604,0.148148148148148
"Setting3",13,3,0,"SFCL",3,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",13,3,0,"MFCL",3,2,1,0.888888888888889,0.888888888888889,0.916666666666667,0.888888888888889,0.885714285714286,0.888888888888889,0.833333333333333,NA,3.83764182165674,0.222222222222222
"Setting3",13,4,0,"SFCL",3,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting3",13,4,0,"MFCL",3,2,1,0.611111111111111,0.611111111111111,0.555555555555556,0.611111111111111,0.562962962962963,0.611111111111111,0.416666666666667,NA,13.4317463757986,0.777777777777778
"Setting3",13,5,0,"SFCL",3,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",13,5,0,"MFCL",3,2,3,0.777777777777778,0.777777777777778,0.791666666666667,0.777777777777778,0.771428571428571,0.777777777777778,0.666666666666667,NA,2.19202631629709,0.308641975308642
"Setting3",13,1,2,"SFCL",5,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",13,1,2,"MFCL",5,2,1,0.833333333333333,0.833333333333333,0.83015873015873,0.833333333333333,0.827894327894328,0.833333333333333,0.75,NA,5.75646273248511,0.333333333333333
"Setting3",13,2,2,"SFCL",5,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting3",13,2,2,"MFCL",5,2,5,0.666666666666667,0.666666666666667,0.746031746031746,0.666666666666667,0.638461538461538,0.666666666666667,0.5,NA,0.592870425745678,0.377777777777778
"Setting3",13,3,2,"SFCL",5,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",13,3,2,"MFCL",5,2,1,0.722222222222222,0.722222222222222,0.848484848484849,0.722222222222222,0.663865546218487,0.722222222222222,0.583333333333333,NA,9.59410455414186,0.555555555555556
"Setting3",13,4,2,"SFCL",5,2,1,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,1.91882091082837,0.111111111111111
"Setting3",13,4,2,"MFCL",5,2,1,0.5,0.5,0.4,0.5,0.431818181818182,0.5,0.25,NA,17.2693881974553,1
"Setting3",13,5,2,"SFCL",5,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",13,5,2,"MFCL",5,2,1,0.611111111111111,0.611111111111111,0.608333333333333,0.611111111111111,0.601731601731602,0.611111111111111,0.416666666666667,NA,13.4317463757986,0.777777777777778
"Setting3",13,1,4,"SFCL",7,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",13,1,4,"MFCL",7,2,1,0.722222222222222,0.722222222222222,0.755555555555556,0.722222222222222,0.715151515151515,0.722222222222222,0.583333333333333,NA,9.59410455414186,0.555555555555556
"Setting3",13,2,4,"SFCL",7,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",13,2,4,"MFCL",7,2,1,0.611111111111111,0.611111111111111,0.762626262626263,0.611111111111111,0.569094304388422,0.611111111111111,0.416666666666667,NA,13.4317463757986,0.777777777777778
"Setting3",13,3,4,"SFCL",7,2,1,1,1,1,1,1,1,1,NA,0,0
"Setting3",13,3,4,"MFCL",7,2,1,0.777777777777778,0.777777777777778,0.791666666666667,0.777777777777778,0.771428571428571,0.777777777777778,0.666666666666667,NA,7.67528364331349,0.444444444444444
