"dataset","seed","fold","distance","gamma_mult","acc","bal_acc","macro_prec","macro_rec","macro_f1","micro_f1","kappa","auc","logloss","brier"
"japanese_vowels",2,1,"SFCL",0.5,0.976923076923077,0.979415954415954,0.979497354497355,0.979415954415954,0.979193273733504,0.976923076923077,0.973829016239431,NA,1.56199880288795,0.701400532044876
"japanese_vowels",2,1,"SFCL",1,0.969230769230769,0.970156695156695,0.972961406784936,0.970156695156695,0.970995352492104,0.969230769230769,0.965095986038394,NA,1.5971039476199,0.714014070020222
"japanese_vowels",2,1,"SFCL",2,0.969230769230769,0.969444444444444,0.97283950617284,0.969444444444444,0.969231050431689,0.969230769230769,0.965112378396511,NA,1.56923647747046,0.704193054312651
"japanese_vowels",2,1,"SFCL",4,0.976923076923077,0.978703703703704,0.976268285091815,0.978703703703704,0.977063027217914,0.976923076923077,0.973843058350101,NA,1.54451156170268,0.694259001145473
"japanese_vowels",2,1,"SFCL",8,0.953846153846154,0.951638176638177,0.958119658119658,0.951638176638177,0.952709808420251,0.953846153846154,0.947647493120344,NA,1.51451380481153,0.682464995356508
"japanese_vowels",2,1,"MFCL",0.125,0.930769230769231,0.930377492877493,0.930224767181289,0.930377492877493,0.929095165252862,0.930769230769231,0.921508117536562,NA,1.64439958695745,0.730769204607353
"japanese_vowels",2,1,"MFCL",0.25,0.923076923076923,0.917200854700855,0.923641543641544,0.917200854700855,0.918901550958548,0.923076923076923,0.912652019082174,NA,1.64379828704766,0.73055053864561
"japanese_vowels",2,1,"MFCL",0.5,0.923076923076923,0.917200854700855,0.927315257841574,0.917200854700855,0.920544874954813,0.923076923076923,0.912628536864037,NA,1.6439012726708,0.730470211848269
"japanese_vowels",2,1,"MFCL",1,0.953846153846154,0.948183760683761,0.96105175688509,0.948183760683761,0.953326134649664,0.953846153846154,0.94752774974773,NA,1.64997358622773,0.73261764911361
"japanese_vowels",2,1,"MFCL",2,0.969230769230769,0.964387464387464,0.968787878787879,0.964387464387464,0.96531807792249,0.969230769230769,0.96507488750084,NA,1.65137136994801,0.733533592825153
"japanese_vowels",2,1,"MFCL",4,0.953846153846154,0.953490028490029,0.953832387655917,0.953490028490029,0.952886105663883,0.953846153846154,0.947654519830884,NA,1.62832819003934,0.724546441965385
"japanese_vowels",2,1,"MFCL",8,0.961538461538462,0.960185185185185,0.97041910331384,0.960185185185185,0.962310709724503,0.961538461538462,0.956343609376049,NA,1.5882127438808,0.709771490272135
"japanese_vowels",2,2,"SFCL",0.125,0.914728682170543,0.906847781847782,0.911375661375661,0.906847781847782,0.905911855415402,0.914728682170543,0.903252198813663,NA,1.57193498800166,0.70380756396912
"japanese_vowels",2,2,"SFCL",0.25,0.914728682170543,0.906847781847782,0.911375661375661,0.906847781847782,0.905911855415402,0.914728682170543,0.903252198813663,NA,1.5760295676845,0.705180054329533
"japanese_vowels",2,2,"SFCL",0.5,0.906976744186046,0.897588522588523,0.899122807017544,0.897588522588523,0.895150600209702,0.906976744186046,0.894485720128144,NA,1.58662159897691,0.708885358891194
"japanese_vowels",2,2,"SFCL",1,0.930232558139535,0.923051485551486,0.925579975579976,0.923051485551486,0.921753279400338,0.930232558139535,0.920821114369501,NA,1.60477360235333,0.715786388139195
"japanese_vowels",2,2,"SFCL",2,0.968992248062015,0.964285714285714,0.966479925303455,0.964285714285714,0.963768741546519,0.968992248062015,0.96481178396072,NA,1.58007575745215,0.707162145486202
"japanese_vowels",2,2,"SFCL",4,0.968992248062015,0.964387464387464,0.969135802469136,0.964387464387464,0.965686274509804,0.968992248062015,0.964802182810368,NA,1.55272202062067,0.696802339419859
"japanese_vowels",2,2,"SFCL",8,0.945736434108527,0.940857753357753,0.955118288144604,0.940857753357753,0.94596005655112,0.945736434108527,0.938336520076482,NA,1.53858561315862,0.689936456258692
"japanese_vowels",2,2,"MFCL",0.125,0.945736434108527,0.946759259259259,0.939675357322416,0.946759259259259,0.941760926495226,0.945736434108527,0.938508682328907,NA,1.65532768135524,0.73449753443152
"japanese_vowels",2,2,"MFCL",0.25,0.953488372093023,0.956018518518518,0.952007469654528,0.956018518518518,0.952203816938117,0.953488372093023,0.94729315628192,NA,1.65461324863757,0.734282920063118
"japanese_vowels",2,2,"MFCL",0.5,0.937984496124031,0.942378917378917,0.949124949124949,0.942378917378917,0.941083020623251,0.937984496124031,0.929719422500681,NA,1.65527703733399,0.734587800580265
"japanese_vowels",2,2,"MFCL",1,0.922480620155039,0.935434472934473,0.923433048433048,0.935434472934473,0.927285000748296,0.922480620155039,0.912340309866812,NA,1.64799817875761,0.731798714047193
"japanese_vowels",2,2,"MFCL",2,0.953488372093023,0.960368335368335,0.957139265962795,0.960368335368335,0.956458628149449,0.953488372093023,0.947321853944055,NA,1.64125710852157,0.72897252773215
"japanese_vowels",2,2,"MFCL",4,0.945736434108527,0.949933862433862,0.948105252708833,0.949933862433862,0.948525677905881,0.945736434108527,0.938462586888374,NA,1.64774116787415,0.731175976192768
"japanese_vowels",2,2,"MFCL",8,0.922480620155039,0.920553520553521,0.926739926739927,0.920553520553521,0.921923292864489,0.922480620155039,0.911975435005118,NA,1.60796353363432,0.715667609342371
"japanese_vowels",2,3,"SFCL",0.125,0.968992248062015,0.968304843304843,0.969852941176471,0.968304843304843,0.968318661845841,0.968992248062015,0.964826175869121,NA,1.55161376662288,0.696871304228682
"japanese_vowels",2,3,"SFCL",0.25,0.968992248062015,0.968304843304843,0.969852941176471,0.968304843304843,0.968318661845841,0.968992248062015,0.964826175869121,NA,1.55146084624446,0.696848363252266
"japanese_vowels",2,3,"SFCL",0.5,0.968992248062015,0.968304843304843,0.969852941176471,0.968304843304843,0.968318661845841,0.968992248062015,0.964826175869121,NA,1.55802806839228,0.699438074585734
"japanese_vowels",2,3,"SFCL",1,0.976744186046512,0.976851851851852,0.974945533769063,0.976851851851852,0.975750411920625,0.976744186046512,0.97362682295216,NA,1.57736246157405,0.70677202731301
"japanese_vowels",2,3,"SFCL",2,0.961240310077519,0.959656084656085,0.959553518377048,0.959656084656085,0.958566933384489,0.961240310077519,0.956050695012265,NA,1.57488544351482,0.70577563254798
"japanese_vowels",2,3,"SFCL",4,0.953488372093023,0.955026455026455,0.95258214008214,0.955026455026455,0.952995164784047,0.953488372093023,0.947260834014718,NA,1.53982461134438,0.692807503346755
"japanese_vowels",2,3,"SFCL",8,0.984496124031008,0.986111111111111,0.987654320987654,0.986111111111111,0.986269068219332,0.984496124031008,0.98241308793456,NA,1.50887586027521,0.68069744221692
"japanese_vowels",2,3,"MFCL",0.125,0.953488372093023,0.948148148148148,0.959096459096459,0.948148148148148,0.95020757020757,0.953488372093023,0.947160021845986,NA,1.6658015773229,0.738679139122028
"japanese_vowels",2,3,"MFCL",0.25,0.945736434108527,0.940740740740741,0.952560511384041,0.940740740740741,0.942431395764729,0.945736434108527,0.938349149996586,NA,1.66344436944555,0.737844636460231
"japanese_vowels",2,3,"MFCL",0.5,0.953488372093023,0.948148148148148,0.956663075486605,0.948148148148148,0.949017437588866,0.953488372093023,0.947188864628821,NA,1.66156969005204,0.737162915541938
"japanese_vowels",2,3,"MFCL",1,0.968992248062015,0.964814814814815,0.965556774380304,0.964814814814815,0.964605121681583,0.968992248062015,0.964814183429935,NA,1.66084482388147,0.736649619092153
"japanese_vowels",2,3,"MFCL",2,0.937984496124031,0.936757224257224,0.936663554310613,0.936757224257224,0.934271808219799,0.937984496124031,0.929685903113715,NA,1.64618756151111,0.730725697751438
"japanese_vowels",2,3,"MFCL",4,0.968992248062015,0.968981481481481,0.979107312440646,0.968981481481481,0.972667952641552,0.968992248062015,0.964754098360656,NA,1.63882936582664,0.728305976380145
"japanese_vowels",2,3,"MFCL",8,0.945736434108527,0.948183760683761,0.95100953796606,0.948183760683761,0.948196434354131,0.945736434108527,0.938445807770961,NA,1.61827246097682,0.720699960361888
"japanese_vowels",2,4,"SFCL",0.125,0.90625,0.89494301994302,0.927695761029094,0.89494301994302,0.905862202446053,0.90625,0.893370357514752,NA,1.58060514212171,0.706772137100018
"japanese_vowels",2,4,"SFCL",0.25,0.8984375,0.887006512006512,0.919278252611586,0.887006512006512,0.897721211213275,0.8984375,0.884500589990977,NA,1.58527217364804,0.708403060984958
