"dataset","seed","fold","distance","k","acc","bal_acc","macro_prec","macro_rec","macro_f1","micro_f1","kappa","auc","logloss","brier"
"japanese_vowels",5,2,"MFCL",7,0.961240310077519,0.95744301994302,0.959862577509636,0.95744301994302,0.957274191187235,0.961240310077519,0.956017729287419,NA,0.362353018192581,0.0623319095079892
"japanese_vowels",5,2,"MFCL",9,0.961240310077519,0.95744301994302,0.959862577509636,0.95744301994302,0.957274191187235,0.961240310077519,0.956017729287419,NA,0.119641197035206,0.061058474495167
"japanese_vowels",5,2,"MFCL",11,0.961240310077519,0.95744301994302,0.959862577509636,0.95744301994302,0.957274191187235,0.961240310077519,0.956017729287419,NA,0.134211828782908,0.0661157024793388
"japanese_vowels",5,3,"SFCL",1,0.945736434108527,0.940674603174603,0.950712250712251,0.940674603174603,0.942320584701943,0.945736434108527,0.938395415472779,NA,1.87419716871608,0.108527131782946
"japanese_vowels",5,3,"SFCL",3,0.984496124031008,0.984656084656085,0.989019607843137,0.984656084656085,0.986418778974882,0.984496124031008,0.982395087001024,NA,0.334152400514117,0.0499569336778639
"japanese_vowels",5,3,"SFCL",5,0.968992248062015,0.966137566137566,0.965608465608466,0.966137566137566,0.965598329583004,0.968992248062015,0.964821379874557,NA,0.362797274357008,0.0638759689922481
"japanese_vowels",5,3,"SFCL",7,0.961240310077519,0.956878306878307,0.96172283054636,0.956878306878307,0.958845484493375,0.961240310077519,0.955981710229987,NA,0.372126127790601,0.0648631545641512
"japanese_vowels",5,3,"SFCL",9,0.976744186046512,0.975396825396825,0.981083099906629,0.975396825396825,0.977766579501426,0.976744186046512,0.973589026137992,NA,0.383889529918406,0.0675662742846205
"japanese_vowels",5,3,"SFCL",11,0.984496124031008,0.983333333333333,0.987654320987654,0.983333333333333,0.984801716788664,0.984496124031008,0.982402291794557,NA,0.386122512657596,0.0658594400666282
"japanese_vowels",5,3,"MFCL",1,0.945736434108527,0.942378917378917,0.952612835507572,0.942378917378917,0.944504441918235,0.945736434108527,0.938382804503582,NA,1.87419716871608,0.108527131782946
"japanese_vowels",5,3,"MFCL",3,0.968992248062015,0.965527065527066,0.973146591970121,0.965527065527066,0.967441542219867,0.968992248062015,0.964787771256995,NA,0.586179151323186,0.0551248923341947
"japanese_vowels",5,3,"MFCL",5,0.968992248062015,0.964814814814815,0.968294051627385,0.964814814814815,0.965880621780613,0.968992248062015,0.964804583589114,NA,0.346544971957142,0.0551937984496124
"japanese_vowels",5,3,"MFCL",7,0.984496124031008,0.983333333333333,0.984917043740573,0.983333333333333,0.983526216689635,0.984496124031008,0.982407091714968,NA,0.353676804426141,0.054421768707483
"japanese_vowels",5,3,"MFCL",9,0.976744186046512,0.974074074074074,0.977509636333166,0.974074074074074,0.9744247068385,0.976744186046512,0.973607038123167,NA,0.374867338109877,0.0671834625322997
"japanese_vowels",5,3,"MFCL",11,0.968992248062015,0.964814814814815,0.973146591970121,0.964814814814815,0.966113980892306,0.968992248062015,0.96478536818399,NA,0.395314851014092,0.0799538727657121
"japanese_vowels",5,4,"SFCL",1,0.9453125,0.943452380952381,0.945589133089133,0.943452380952381,0.943640181781721,0.9453125,0.938001660669804,NA,1.88883933409668,0.109375
"japanese_vowels",5,4,"SFCL",3,0.953125,0.948082010582011,0.955573593073593,0.948082010582011,0.950224709764488,0.953125,0.946825451775947,NA,0.612012369076498,0.0694444444444444
"japanese_vowels",5,4,"SFCL",5,0.953125,0.948082010582011,0.959481014628073,0.948082010582011,0.951195026293087,0.953125,0.946803352497056,NA,0.624917730253599,0.069375
"japanese_vowels",5,4,"SFCL",7,0.953125,0.948082010582011,0.958158263305322,0.948082010582011,0.950881911245672,0.953125,0.946807036985732,NA,0.377977719814405,0.0666454081632653
"japanese_vowels",5,4,"SFCL",9,0.953125,0.948082010582011,0.956621836768896,0.948082010582011,0.949672129442889,0.953125,0.946840174430678,NA,0.390782441119077,0.072337962962963
"japanese_vowels",5,4,"SFCL",11,0.953125,0.948082010582011,0.956621836768896,0.948082010582011,0.949672129442889,0.953125,0.946840174430678,NA,0.405371047980242,0.0777376033057851
"japanese_vowels",5,4,"MFCL",1,0.953125,0.953240740740741,0.957804232804233,0.953240740740741,0.952711594628934,0.953125,0.946865919468659,NA,1.61900514351144,0.09375
"japanese_vowels",5,4,"MFCL",3,0.9609375,0.956018518518518,0.967417522564581,0.956018518518518,0.959131534229595,0.9609375,0.955669460414214,NA,0.867848438808394,0.078125
"japanese_vowels",5,4,"MFCL",5,0.96875,0.965277777777778,0.97194240944241,0.965277777777778,0.966258802706793,0.96875,0.964552755469399,NA,0.614910434585927,0.064375
"japanese_vowels",5,4,"MFCL",7,0.96875,0.965277777777778,0.97194240944241,0.965277777777778,0.966258802706793,0.96875,0.964552755469399,NA,0.632671738685534,0.0717474489795918
"japanese_vowels",5,4,"MFCL",9,0.96875,0.965277777777778,0.97194240944241,0.965277777777778,0.966258802706793,0.96875,0.964552755469399,NA,0.388101785567824,0.0711805555555556
"japanese_vowels",5,4,"MFCL",11,0.96875,0.965277777777778,0.972934472934473,0.965277777777778,0.96773088755117,0.96875,0.964547846558648,NA,0.401308339300881,0.0758006198347107
"japanese_vowels",5,5,"SFCL",1,0.951612903225806,0.941789691789692,0.960683760683761,0.941789691789692,0.944428341384863,0.951612903225806,0.944998891106676,NA,1.67123111588278,0.0967741935483871
"japanese_vowels",5,5,"SFCL",3,0.935483870967742,0.926908739408739,0.942005752532068,0.926908739408739,0.927663355271218,0.935483870967742,0.92669770191384,NA,0.360176234389004,0.0752688172043011
"japanese_vowels",5,5,"SFCL",5,0.935483870967742,0.926908739408739,0.94016354016354,0.926908739408739,0.926390401645323,0.935483870967742,0.926724774708229,NA,0.375159494986425,0.0806451612903226
"japanese_vowels",5,5,"SFCL",7,0.943548387096774,0.931688681688682,0.956450956450956,0.931688681688682,0.933770624844794,0.943548387096774,0.935808312379826,NA,0.11787178349684,0.076036866359447
"japanese_vowels",5,5,"SFCL",9,0.943548387096774,0.932530432530433,0.950582750582751,0.932530432530433,0.933867243867244,0.943548387096774,0.935841525611649,NA,0.12846997640673,0.0774591796097173
"japanese_vowels",5,5,"SFCL",11,0.935483870967742,0.925585988085988,0.935767935767936,0.925585988085988,0.92622855320372,0.935483870967742,0.926665188142234,NA,0.1474589929908,0.0875766462276726
"japanese_vowels",5,5,"MFCL",1,0.92741935483871,0.920806045806046,0.931059082529671,0.920806045806046,0.92182295074214,0.92741935483871,0.917522725593082,NA,2.50684667382416,0.145161290322581
"japanese_vowels",5,5,"MFCL",3,0.935483870967742,0.926427738927739,0.9320740080544,0.926427738927739,0.927799473969687,0.935483870967742,0.926681448632668,NA,0.899533719973561,0.0806451612903226
"japanese_vowels",5,5,"MFCL",5,0.943548387096774,0.935686998186998,0.949413159939476,0.935686998186998,0.937487405382142,0.943548387096774,0.935865228313876,NA,0.915987315706417,0.0903225806451613
"japanese_vowels",5,5,"MFCL",7,0.951612903225806,0.945788008288008,0.954286454286454,0.945788008288008,0.946721274368333,0.951612903225806,0.945047640150676,NA,0.649156430691645,0.0816326530612245
"japanese_vowels",5,5,"MFCL",9,0.92741935483871,0.919483294483294,0.925110709914632,0.919483294483294,0.919381965552178,0.92741935483871,0.917528820573455,NA,0.660994414730101,0.0904022301871764
"japanese_vowels",5,5,"MFCL",11,0.935483870967742,0.929584304584305,0.937456388926977,0.929584304584305,0.930060176230389,0.935483870967742,0.92669770191384,NA,0.417889902144569,0.093841642228739
"japanese_vowels",6,1,"SFCL",1,0.938461538461538,0.931801994301994,0.944284954811271,0.931801994301994,0.933536538609002,0.938461538461538,0.930168535553616,NA,2.12546316276373,0.123076923076923
"japanese_vowels",6,1,"SFCL",3,0.953846153846154,0.947293447293447,0.957323865218602,0.947293447293447,0.949235579235579,0.953846153846154,0.947619367403129,NA,1.36402997846568,0.0871794871794872
"japanese_vowels",6,1,"SFCL",5,0.946153846153846,0.938746438746439,0.949074706969444,0.938746438746439,0.940218976425873,0.946153846153846,0.938885157824043,NA,0.612959091785431,0.0750769230769231
"japanese_vowels",6,1,"SFCL",7,0.946153846153846,0.938746438746439,0.954497354497355,0.938746438746439,0.941422871832667,0.946153846153846,0.93887284207698,NA,0.376619615781627,0.0753532182103611
"japanese_vowels",6,1,"SFCL",9,0.953846153846154,0.948005698005698,0.959175717070454,0.948005698005698,0.949514833547817,0.953846153846154,0.947619367403129,NA,0.370641117282301,0.0712250712250712
"japanese_vowels",6,1,"SFCL",11,0.946153846153846,0.938746438746439,0.954497354497355,0.938746438746439,0.941422871832667,0.946153846153846,0.93887284207698,NA,0.379799481365333,0.0746344564526383
"japanese_vowels",6,1,"MFCL",1,0.953846153846154,0.949608262108262,0.959259259259259,0.949608262108262,0.951232989169903,0.953846153846154,0.947636949516649,NA,1.5940973720728,0.0923076923076923
"japanese_vowels",6,1,"MFCL",3,0.953846153846154,0.947293447293447,0.95997150997151,0.947293447293447,0.950516273849607,0.953846153846154,0.94760529320884,NA,0.86204176477297,0.0803418803418803
"japanese_vowels",6,1,"MFCL",5,0.953846153846154,0.948005698005698,0.957323865218602,0.948005698005698,0.948917909787475,0.953846153846154,0.947626401665212,NA,0.86788262650691,0.0793846153846154
"japanese_vowels",6,1,"MFCL",7,0.946153846153846,0.941061253561254,0.95,0.941061253561254,0.941571153421111,0.946153846153846,0.938913875276901,NA,0.628581039591872,0.0816326530612245
"japanese_vowels",6,1,"MFCL",9,0.946153846153846,0.940349002849003,0.954814814814815,0.940349002849003,0.943695323247144,0.946153846153846,0.938860521365224,NA,0.643092651763947,0.0862298195631529
"japanese_vowels",6,1,"MFCL",11,0.946153846153846,0.940349002849003,0.954814814814815,0.940349002849003,0.943695323247144,0.946153846153846,0.938860521365224,NA,0.649987134802939,0.0905276541640178
"japanese_vowels",6,2,"SFCL",1,0.992248062015504,0.993055555555556,0.992592592592593,0.993055555555556,0.992584352984798,0.992248062015504,0.991205344968639,NA,0.267742452673726,0.0155038759689922
"japanese_vowels",6,2,"SFCL",3,0.984496124031008,0.983796296296296,0.986111111111111,0.983796296296296,0.984177445327515,0.984496124031008,0.982408291285968,NA,0.30454709036087,0.0327304048234281
"japanese_vowels",6,2,"SFCL",5,0.968992248062015,0.969907407407407,0.972455648926237,0.969907407407407,0.969521954157182,0.968992248062015,0.964838160136286,NA,0.329608521900261,0.0477519379844961
"japanese_vowels",6,2,"SFCL",7,0.976744186046512,0.974537037037037,0.980392156862745,0.974537037037037,0.976001246688484,0.976744186046512,0.97360883797054,NA,0.335069098853366,0.0449295997468755
"japanese_vowels",6,2,"SFCL",9,0.976744186046512,0.974537037037037,0.981666666666667,0.974537037037037,0.977078953756974,0.976744186046512,0.973590828442746,NA,0.348102985789671,0.0480428749162599
"japanese_vowels",6,2,"SFCL",11,0.968992248062015,0.967592592592593,0.975947712418301,0.967592592592593,0.969910494975612,0.968992248062015,0.964792576419214,NA,0.364658587809651,0.0584278300980204
"japanese_vowels",6,2,"MFCL",1,0.961240310077519,0.958333333333333,0.968172568172568,0.958333333333333,0.960382842963488,0.961240310077519,0.955960671855797,NA,1.33871226336863,0.0775193798449612
"japanese_vowels",6,2,"MFCL",3,0.968992248062015,0.96712962962963,0.97393665158371,0.96712962962963,0.969254544032869,0.968992248062015,0.96478536818399,NA,0.321579839022391,0.0516795865633075
"japanese_vowels",6,2,"MFCL",5,0.968992248062015,0.96712962962963,0.97393665158371,0.96712962962963,0.969254544032869,0.968992248062015,0.96478536818399,NA,0.0875477927451954,0.0514728682170543
"japanese_vowels",6,2,"MFCL",7,0.976744186046512,0.976388888888889,0.980064102564103,0.976388888888889,0.977681201916049,0.976744186046512,0.973596233881422,NA,0.109854979753414,0.0629647207720297
"japanese_vowels",6,2,"MFCL",9,0.961240310077519,0.9625,0.965710215710216,0.9625,0.963205619412516,0.961240310077519,0.955981710229987,NA,0.124672199741175,0.0702459565508661
"japanese_vowels",6,2,"MFCL",11,0.953488372093023,0.953240740740741,0.957990157990158,0.953240740740741,0.954865792909997,0.953488372093023,0.94716362891665,NA,0.134740157279403,0.0718816067653277
"japanese_vowels",6,3,"SFCL",1,0.961240310077519,0.956450956450956,0.967718423551757,0.956450956450956,0.959692309058593,0.961240310077519,0.95596367856899,NA,1.33871226336863,0.0775193798449612
"japanese_vowels",6,3,"SFCL",3,0.953488372093023,0.946479446479446,0.956289852123185,0.946479446479446,0.946106476901333,0.953488372093023,0.947196070405239,NA,0.838205902132255,0.0723514211886305
"japanese_vowels",6,3,"SFCL",5,0.953488372093023,0.946479446479446,0.956289852123185,0.946479446479446,0.946106476901333,0.953488372093023,0.947196070405239,NA,0.601774859822042,0.0750387596899225
"japanese_vowels",6,3,"SFCL",7,0.961240310077519,0.955738705738706,0.964836860670194,0.955738705738706,0.956900127694983,0.961240310077519,0.9559967253377,NA,0.353732114580239,0.0686600221483942
"japanese_vowels",6,3,"SFCL",9,0.961240310077519,0.955738705738706,0.964836860670194,0.955738705738706,0.956900127694983,0.961240310077519,0.9559967253377,NA,0.369777795948373,0.0763709445879989
"japanese_vowels",6,3,"SFCL",11,0.953488372093023,0.947191697191697,0.96039241622575,0.947191697191697,0.949817739184023,0.953488372093023,0.947156414282788,NA,0.390877882478437,0.0793132167339356
"japanese_vowels",6,3,"MFCL",1,0.961240310077519,0.955128205128205,0.962174122174122,0.955128205128205,0.956771069375481,0.961240310077519,0.955984714071243,NA,1.33871226336863,0.0775193798449612
"japanese_vowels",6,3,"MFCL",3,0.968992248062015,0.963675213675214,0.96958152958153,0.963675213675214,0.965417301814817,0.968992248062015,0.964790174002047,NA,0.582122964162221,0.0585701981050818
"japanese_vowels",6,3,"MFCL",5,0.961240310077519,0.955128205128205,0.963232323232323,0.955128205128205,0.956803816534665,0.961240310077519,0.955990720524018,NA,0.59498828046271,0.0601550387596899
"japanese_vowels",6,3,"MFCL",7,0.953488372093023,0.945868945868946,0.955686274509804,0.945868945868946,0.94772754658883,0.953488372093023,0.947174447174447,NA,0.611262927799447,0.067077993988293
"japanese_vowels",6,3,"MFCL",9,0.961240310077519,0.954415954415954,0.957220666044195,0.954415954415954,0.954180264180264,0.961240310077519,0.956011730205279,NA,0.37689654913503,0.0675662742846205
"japanese_vowels",6,3,"MFCL",11,0.961240310077519,0.954415954415954,0.960670194003527,0.954415954415954,0.955439661219712,0.961240310077519,0.955999727130091,NA,0.142230962035889,0.0693189826382215
"japanese_vowels",6,4,"SFCL",1,0.96875,0.971028870485392,0.969732337379396,0.971028870485392,0.969940142162364,0.96875,0.964601769911504,NA,1.07933676234096,0.0625
"japanese_vowels",6,4,"SFCL",3,0.9453125,0.944243156199678,0.93976948976949,0.944243156199678,0.940580798523763,0.9453125,0.938078783690394,NA,0.084501748827232,0.0590277777777778
"japanese_vowels",6,4,"SFCL",5,0.9609375,0.962761674718197,0.962301587301587,0.962761674718197,0.960878730323175,0.9609375,0.955758329876953,NA,0.0948406719811141,0.0575
"japanese_vowels",6,4,"SFCL",7,0.96875,0.967592592592593,0.967463092463092,0.967592592592593,0.967173913043478,0.96875,0.964582180409518,NA,0.0970897650262602,0.0545280612244898
"japanese_vowels",6,4,"SFCL",9,0.9609375,0.959045584045584,0.961744138214726,0.959045584045584,0.959783340652906,0.9609375,0.955718535944095,NA,0.110405202588026,0.0607638888888889
"japanese_vowels",6,4,"SFCL",11,0.9609375,0.958333333333333,0.964519140989729,0.958333333333333,0.958744958744959,0.9609375,0.955715471907002,NA,0.112836462869512,0.0612086776859504
"japanese_vowels",6,4,"MFCL",1,0.9609375,0.960185185185185,0.962220187220187,0.960185185185185,0.960226769331384,0.9609375,0.955727725511898,NA,1.3491709529262,0.078125
"japanese_vowels",6,4,"MFCL",3,0.9765625,0.974537037037037,0.979878917378917,0.974537037037037,0.976146034816248,0.9765625,0.973416407061267,NA,0.0764318640291794,0.046875
"japanese_vowels",6,4,"MFCL",5,0.984375,0.983796296296296,0.984508547008547,0.983796296296296,0.983780193236715,0.984375,0.982291090204759,NA,0.087214528972463,0.046875
"japanese_vowels",6,4,"MFCL",7,0.9609375,0.959045584045584,0.964519140989729,0.959045584045584,0.96007252007252,0.9609375,0.955718535944095,NA,0.113908369653112,0.0586734693877551
"japanese_vowels",6,4,"MFCL",9,0.9609375,0.959045584045584,0.964519140989729,0.959045584045584,0.96007252007252,0.9609375,0.955718535944095,NA,0.125350008040436,0.0640432098765432
"japanese_vowels",6,4,"MFCL",11,0.9453125,0.940527065527066,0.950888617555284,0.940527065527066,0.940734037204625,0.9453125,0.937988788151429,NA,0.142246289760518,0.0725723140495868
"japanese_vowels",6,5,"SFCL",1,0.943548387096774,0.945995932408976,0.947576252723312,0.945995932408976,0.944037717392707,0.943548387096774,0.935988200589971,NA,1.94976963519657,0.112903225806452
"japanese_vowels",6,5,"SFCL",3,0.935483870967742,0.937448923861967,0.941197691197691,0.937448923861967,0.936995839667053,0.935483870967742,0.926784264521367,NA,0.632174993894603,0.0788530465949821
"japanese_vowels",6,5,"SFCL",5,0.951612903225806,0.95209862601167,0.957561728395062,0.95209862601167,0.950429290502546,0.951612903225806,0.945112504610845,NA,0.633520497222068,0.0774193548387097
"japanese_vowels",6,5,"SFCL",7,0.951612903225806,0.947670284626806,0.95347923681257,0.947670284626806,0.946446481522236,0.951612903225806,0.945080091533181,NA,0.372378174451072,0.0694535878867676
"japanese_vowels",6,5,"SFCL",9,0.935483870967742,0.933580107493151,0.939863547758285,0.933580107493151,0.93079715342619,0.935483870967742,0.926822071407495,NA,0.38281528583062,0.0756670649143767
"japanese_vowels",6,5,"SFCL",11,0.943548387096774,0.943681117594161,0.946741854636591,0.943681117594161,0.941051183563261,0.943548387096774,0.935978757928898,NA,0.392953645908757,0.0778459077579312
"japanese_vowels",6,5,"MFCL",1,0.935483870967742,0.9327383566514,0.952501202501203,0.9327383566514,0.935224565341524,0.935483870967742,0.926730186867568,NA,2.22830815451037,0.129032258064516
"japanese_vowels",6,5,"MFCL",3,0.951612903225806,0.947670284626806,0.953836611731349,0.947670284626806,0.946966786262489,0.951612903225806,0.945071982281285,NA,0.891623806642821,0.0788530465949821
"japanese_vowels",6,5,"MFCL",5,0.935483870967742,0.933580107493151,0.942063492063492,0.933580107493151,0.931796565536713,0.935483870967742,0.926805873238397,NA,0.920536268434521,0.0941935483870968
"japanese_vowels",6,5,"MFCL",7,0.943548387096774,0.943681117594161,0.946741854636591,0.943681117594161,0.941051183563261,0.943548387096774,0.935978757928898,NA,0.931324220323854,0.097761685319289
"japanese_vowels",6,5,"MFCL",9,0.935483870967742,0.933580107493151,0.936640844535581,0.933580107493151,0.930226691503071,0.935483870967742,0.926827469204101,NA,0.681046444916012,0.0985663082437276
"japanese_vowels",6,5,"MFCL",11,0.943548387096774,0.943681117594161,0.946741854636591,0.943681117594161,0.941051183563261,0.943548387096774,0.935978757928898,NA,0.431082299373294,0.0977072780591842
"japanese_vowels",7,1,"SFCL",1,0.946153846153846,0.943091168091168,0.949043549043549,0.943091168091168,0.944634001199321,0.946153846153846,0.938860521365224,NA,1.85978026741827,0.107692307692308
"japanese_vowels",7,1,"SFCL",3,0.953846153846154,0.952350427350427,0.959015059015059,0.952350427350427,0.95426363082895,0.953846153846154,0.947594732598764,NA,1.38274375268606,0.0991452991452992
"japanese_vowels",7,1,"SFCL",5,0.938461538461538,0.938461538461538,0.944230769230769,0.938461538461538,0.938501434708331,0.938461538461538,0.930196657493792,NA,0.646206561488821,0.0910769230769231
"japanese_vowels",7,1,"SFCL",7,0.938461538461538,0.938461538461538,0.940692640692641,0.938461538461538,0.93648860856507,0.938461538461538,0.930234118199504,NA,0.661920036747832,0.0951334379905808
"japanese_vowels",7,1,"SFCL",9,0.946153846153846,0.947008547008547,0.950712250712251,0.947008547008547,0.946892239306032,0.946153846153846,0.938926174496644,NA,0.662360965298951,0.092687559354226
"japanese_vowels",7,1,"SFCL",11,0.953846153846154,0.956267806267806,0.962407407407407,0.956267806267806,0.95733917621688,0.953846153846154,0.947629918087821,NA,0.433252040697413,0.0959949141767324
"japanese_vowels",7,1,"MFCL",1,0.946153846153846,0.943091168091168,0.956671415004748,0.943091168091168,0.948206838237264,0.946153846153846,0.93879472693032,NA,1.85978026741827,0.107692307692308
"japanese_vowels",7,1,"MFCL",3,0.953846153846154,0.951638176638177,0.956850556850557,0.951638176638177,0.95348724314435,0.953846153846154,0.947591211449305,NA,0.602596794167629,0.0752136752136752
"japanese_vowels",7,1,"MFCL",5,0.953846153846154,0.952350427350427,0.963298139768728,0.952350427350427,0.956354499517918,0.953846153846154,0.947570074611817,NA,0.371890367564235,0.0787692307692308
"japanese_vowels",7,1,"MFCL",7,0.961538461538462,0.960434472934473,0.968490028490029,0.960434472934473,0.963004216179225,0.961538461538462,0.9563377443407,NA,0.38756957858979,0.0847723704866562
"japanese_vowels",7,1,"MFCL",9,0.930769230769231,0.928027065527065,0.934478021978022,0.928027065527065,0.930034496155186,0.930769230769231,0.921365683177633,NA,0.409442351414894,0.0936372269705603
"japanese_vowels",7,1,"MFCL",11,0.930769230769231,0.928027065527065,0.934478021978022,0.928027065527065,0.930034496155186,0.930769230769231,0.921365683177633,NA,0.41571135249549,0.0958677685950413
"japanese_vowels",7,2,"SFCL",1,0.953488372093023,0.958333333333333,0.952136752136752,0.958333333333333,0.953871190364879,0.953488372093023,0.947318268445412,NA,1.60645471604236,0.0930232558139535
"japanese_vowels",7,2,"SFCL",3,0.937984496124031,0.935185185185185,0.935978835978836,0.935185185185185,0.932176777134532,0.937984496124031,0.92969069355498,NA,0.352502195972502,0.0740740740740741
"japanese_vowels",7,2,"SFCL",5,0.953488372093023,0.949074074074074,0.950212859036388,0.949074074074074,0.946681154662129,0.953488372093023,0.947246455834242,NA,0.113500915746307,0.0737984496124031
"japanese_vowels",7,2,"SFCL",7,0.961240310077519,0.956018518518518,0.958582621082621,0.956018518518518,0.956160164867061,0.961240310077519,0.9560147299509,NA,0.124838254572146,0.0765701629489005
"japanese_vowels",7,2,"SFCL",9,0.961240310077519,0.956730769230769,0.96364768129474,0.956730769230769,0.95814419130761,0.961240310077519,0.956005729486393,NA,0.134206204815075,0.0767537563403196
"japanese_vowels",7,2,"SFCL",11,0.961240310077519,0.956730769230769,0.96364768129474,0.956730769230769,0.95814419130761,0.961240310077519,0.956005729486393,NA,0.138977547077808,0.0745723620987892
"japanese_vowels",7,2,"MFCL",1,0.976744186046512,0.974537037037037,0.97718253968254,0.974537037037037,0.974407536907537,0.976744186046512,0.973612436928951,NA,0.803227358021179,0.0465116279069767
"japanese_vowels",7,2,"MFCL",3,0.976744186046512,0.974537037037037,0.975579975579976,0.974537037037037,0.973323307516856,0.976744186046512,0.97361963190184,NA,0.328779166556288,0.0516795865633075
"japanese_vowels",7,2,"MFCL",5,0.961240310077519,0.956730769230769,0.961795829442888,0.956730769230769,0.957144691057735,0.961240310077519,0.9560147299509,NA,0.349688112330073,0.0632558139534884
"japanese_vowels",7,2,"MFCL",7,0.953488372093023,0.949786324786325,0.956481481481481,0.949786324786325,0.950557642054394,0.953488372093023,0.947221275144903,NA,0.365839847044738,0.0642303433001107
"japanese_vowels",7,2,"MFCL",9,0.945736434108527,0.940527065527066,0.947685185185185,0.940527065527066,0.940703820187224,0.945736434108527,0.938424821002387,NA,0.142231028698101,0.0769451622164801
"japanese_vowels",7,2,"MFCL",11,0.937984496124031,0.931267806267806,0.939915966386555,0.931267806267806,0.932762165925584,0.937984496124031,0.929613968080753,NA,0.15124682564552,0.0821321032737523
"japanese_vowels",7,3,"SFCL",1,0.961240310077519,0.954415954415954,0.963095870990608,0.954415954415954,0.956607064433151,0.961240310077519,0.955990720524018,NA,1.33871226336863,0.0775193798449612
"japanese_vowels",7,3,"SFCL",3,0.968992248062015,0.963675213675214,0.973196881091618,0.963675213675214,0.966268900181944,0.968992248062015,0.964792576419214,NA,0.57360658983146,0.0534022394487511
"japanese_vowels",7,3,"SFCL",5,0.976744186046512,0.972934472934473,0.982456140350877,0.972934472934473,0.976369910282954,0.976744186046512,0.973592630501535,NA,0.577006183091415,0.052093023255814
"japanese_vowels",7,3,"SFCL",7,0.976744186046512,0.972934472934473,0.979107312440646,0.972934472934473,0.974913327649901,0.976744186046512,0.973599836278054,NA,0.0789179335234901,0.0465116279069767
"japanese_vowels",7,3,"SFCL",9,0.968992248062015,0.963675213675214,0.969848053181387,0.963675213675214,0.96481231754889,0.968992248062015,0.964802182810368,NA,0.0849906171459547,0.0470858455354579
"japanese_vowels",7,3,"SFCL",11,0.961240310077519,0.954415954415954,0.96536212325686,0.954415954415954,0.956570466570467,0.961240310077519,0.955993723135703,NA,0.0953269941657658,0.0504836953039913
"japanese_vowels",7,3,"MFCL",1,0.976744186046512,0.972934472934473,0.977591036414566,0.972934472934473,0.973979707892751,0.976744186046512,0.973607038123167,NA,0.803227358021179,0.0465116279069767
"japanese_vowels",7,3,"MFCL",3,0.976744186046512,0.972222222222222,0.978395061728395,0.972222222222222,0.973701206437779,0.976744186046512,0.973599836278054,NA,0.576749730204392,0.0499569336778639
"japanese_vowels",7,3,"MFCL",5,0.968992248062015,0.963675213675214,0.969848053181387,0.963675213675214,0.96481231754889,0.968992248062015,0.964802182810368,NA,0.589114747891411,0.0533333333333333
"japanese_vowels",7,3,"MFCL",7,0.961240310077519,0.954415954415954,0.963849607182941,0.954415954415954,0.957327352548398,0.961240310077519,0.955966684871655,NA,0.596838491049718,0.0534725518114222
"japanese_vowels",7,3,"MFCL",9,0.961240310077519,0.954415954415954,0.965403608736942,0.954415954415954,0.957274651626131,0.961240310077519,0.955966684871655,NA,0.600026461902435,0.0558905158388363
"japanese_vowels",7,3,"MFCL",11,0.961240310077519,0.954415954415954,0.965403608736942,0.954415954415954,0.957274651626131,0.961240310077519,0.955966684871655,NA,0.623870690172107,0.0665000960984048
"japanese_vowels",7,4,"SFCL",1,0.96875,0.966702279202279,0.969121836768896,0.966702279202279,0.966936026936027,0.96875,0.964577279645773,NA,1.07933676234096,0.0625
"japanese_vowels",7,4,"SFCL",3,0.96875,0.964387464387464,0.969006302339636,0.964387464387464,0.96526759496069,0.96875,0.964567474048443,NA,0.840259353360604,0.0590277777777778
"japanese_vowels",7,4,"SFCL",5,0.953125,0.945868945868946,0.960683760683761,0.945868945868946,0.947283950617284,0.953125,0.946821769837973,NA,0.609962843903687,0.068125
"japanese_vowels",7,4,"SFCL",7,0.953125,0.945868945868946,0.953016444244514,0.945868945868946,0.945873015873016,0.953125,0.946836494531358,NA,0.616298344460039,0.0701530612244898
"japanese_vowels",7,4,"SFCL",9,0.9609375,0.955128205128205,0.962798020692758,0.955128205128205,0.956570466570467,0.9609375,0.955697078776132,NA,0.622074087521464,0.0692515432098765
"japanese_vowels",7,4,"SFCL",11,0.9609375,0.955128205128205,0.969230769230769,0.955128205128205,0.958077601410935,0.9609375,0.95568480819831,NA,0.385766466118157,0.071926652892562
"japanese_vowels",7,4,"MFCL",1,0.9375,0.931517094017094,0.940283400809717,0.931517094017094,0.933653433023748,0.9375,0.929115326041811,NA,2.15867352468192,0.125
"japanese_vowels",7,4,"MFCL",3,0.9453125,0.936609686609687,0.953357753357753,0.936609686609687,0.936163842655071,0.9453125,0.937958731477635,NA,1.1390099656186,0.0954861111111111
"japanese_vowels",7,4,"MFCL",5,0.9609375,0.955128205128205,0.96536212325686,0.955128205128205,0.956455026455026,0.9609375,0.955697078776132,NA,0.888920735721036,0.08375
"japanese_vowels",7,4,"MFCL",7,0.953125,0.945868945868946,0.960683760683761,0.945868945868946,0.947283950617284,0.953125,0.946821769837973,NA,0.390232531673107,0.0809948979591837
"japanese_vowels",7,4,"MFCL",9,0.953125,0.945868945868946,0.961904761904762,0.945868945868946,0.947625830959164,0.953125,0.946821769837973,NA,0.151254259756939,0.0823688271604938
