"dataset","seed","fold","n_var","k_sel","acc","bal_acc","macro_prec","macro_rec","macro_f1","micro_f1","kappa","auc","logloss","brier"
"japanese_vowels",17,2,4,9,0.937984496124031,0.927248677248677,0.946420092253426,0.927248677248677,0.929834325363481,0.937984496124031,0.929474475500581,NA,0.428751749262176,0.0935974734424347
"japanese_vowels",17,2,5,3,0.968992248062015,0.966600529100529,0.969693732193732,0.966600529100529,0.966234352399227,0.968992248062015,0.964818981386787,NA,0.611324274306638,0.0706287683031869
"japanese_vowels",17,2,6,3,0.968992248062015,0.971230158730159,0.972222222222222,0.971230158730159,0.970027077939377,0.968992248062015,0.96484534677749,NA,0.574519636619494,0.0534022394487511
"japanese_vowels",17,2,7,1,0.984496124031008,0.987433862433862,0.985119047619048,0.987433862433862,0.985821251740568,0.984496124031008,0.982420278004906,NA,0.535484905347452,0.0310077519379845
"japanese_vowels",17,2,8,1,0.984496124031008,0.987433862433862,0.985119047619048,0.987433862433862,0.985821251740568,0.984496124031008,0.982420278004906,NA,0.535484905347452,0.0310077519379845
"japanese_vowels",17,2,9,3,0.961240310077519,0.961970899470899,0.959722222222222,0.961970899470899,0.959494645742777,0.961240310077519,0.956062670299728,NA,0.0551544331455287,0.0396210163652024
"japanese_vowels",17,2,10,1,0.984496124031008,0.981481481481482,0.981481481481482,0.981481481481482,0.981078904991948,0.984496124031008,0.982409490693393,NA,0.535484905347452,0.0310077519379845
"japanese_vowels",17,2,11,1,0.984496124031008,0.981481481481482,0.981481481481482,0.981481481481482,0.981078904991948,0.984496124031008,0.982409490693393,NA,0.535484905347452,0.0310077519379845
"japanese_vowels",17,2,12,1,0.976744186046512,0.976851851851852,0.973544973544973,0.976851851851852,0.974599612460647,0.976744186046512,0.973634010083118,NA,0.803227358021179,0.0465116279069767
"japanese_vowels",17,3,1,11,0.542635658914729,0.525444000444,0.529291481465395,0.525444000444,0.514745542620904,0.542635658914729,0.480761358984855,NA,3.11638695402496,0.61823307066436
"japanese_vowels",17,3,2,11,0.751937984496124,0.750829263329263,0.761129627357698,0.750829263329263,0.745562091231117,0.751937984496124,0.718973381441895,NA,1.83901814825273,0.346338650778397
"japanese_vowels",17,3,3,9,0.852713178294574,0.839997964997965,0.849210758377425,0.839997964997965,0.834817501672115,0.852713178294574,0.832661978562163,NA,0.620986377110633,0.215331610680448
"japanese_vowels",17,3,4,5,0.922480620155039,0.910434472934473,0.926962144609203,0.910434472934473,0.910450994598395,0.922480620155039,0.911885245901639,NA,0.660048738579342,0.0998449612403101
"japanese_vowels",17,3,5,9,0.930232558139535,0.927248677248677,0.939366515837104,0.927248677248677,0.930598578376356,0.930232558139535,0.920707553612894,NA,0.163794481452122,0.0924490381854723
"japanese_vowels",17,3,6,9,0.937984496124031,0.935185185185185,0.94508547008547,0.935185185185185,0.937659932659933,0.937984496124031,0.929527451515979,NA,0.389169694573031,0.0857498325198584
