"dataset","method","family","needs_grid","seed","fold","acc","bal_acc","macro_prec","macro_rec","macro_f1","micro_f1","kappa","auc","logloss","brier","k_sel","gamma_sel","s_sel","n_sel","lambda","seconds","ok","error","lambda_method"
"Setting5_async","SFKmL-C + kFDA","proposed",FALSE,1,5,0.888888888888889,0.888888888888889,0.904761904761905,0.888888888888889,0.882051282051282,0.888888888888889,0.833333333333333,NA,0.665212022947807,0.358171798890908,NA,1,1.02,2,1.02207200916068,0.0161161422729492,TRUE,"","cv"
"Setting5_async","SFKmL-C + medoid","proposed",FALSE,1,5,0.833333333333333,0.833333333333333,0.869047619047619,0.833333333333333,0.815628815628816,0.833333333333333,0.75,NA,0.630996758001223,0.348694478324454,NA,1,1.02,2,1.02207200916068,0.015474796295166,TRUE,"","cv"
"Setting5_async","MFKmL-C + kNN","proposed",FALSE,1,5,0.5,0.5,0.517460317460317,0.5,0.506604506604507,0.5,0.25,NA,4.71605182164528,0.724444444444444,5,1,2.23606797749979,5,1.02207200916068,0.0110108852386475,TRUE,"","cv"
"Setting5_async","MFKmL-C + kFDA","proposed",FALSE,1,5,0.444444444444444,0.444444444444444,0.43968253968254,0.444444444444444,0.440947940947941,0.444444444444444,0.166666666666667,NA,1.05664517999965,0.643514974242113,NA,1,2.23606797749979,5,1.02207200916068,0.00266599655151367,TRUE,"","cv"
"Setting5_async","MFKmL-C + medoid","proposed",FALSE,1,5,0.5,0.5,0.462962962962963,0.5,0.462962962962963,0.5,0.25,NA,1.06449410454621,0.644940731068263,NA,1,2.23606797749979,5,1.02207200916068,0.000253915786743164,TRUE,"","cv"
"Setting5_async","SFKmL-C + kNN","proposed",FALSE,2,1,0.777777777777778,0.777777777777778,0.841269841269841,0.777777777777778,0.741025641025641,0.777777777777778,0.666666666666667,NA,7.67528364331349,0.444444444444444,1,1,1.34555653574313,2,1.02264588285275,0.0240919589996338,TRUE,"","cv"
"Setting5_async","SFKmL-C + kFDA","proposed",FALSE,2,1,0.777777777777778,0.777777777777778,0.774603174603175,0.777777777777778,0.772338772338772,0.777777777777778,0.666666666666667,NA,0.668823837070261,0.378522234949468,NA,1,1.34555653574313,2,1.02264588285275,0.0162041187286377,TRUE,"","cv"
"Setting5_async","SFKmL-C + medoid","proposed",FALSE,2,1,0.777777777777778,0.777777777777778,0.866666666666667,0.777777777777778,0.75,0.777777777777778,0.666666666666667,NA,0.794380121671013,0.468094302982297,NA,1,1.34555653574313,2,1.02264588285275,0.0134890079498291,TRUE,"","cv"
"Setting5_async","MFKmL-C + kNN","proposed",FALSE,2,1,0.333333333333333,0.333333333333333,0.344444444444444,0.333333333333333,0.327272727272727,0.333333333333333,0,NA,23.0258509299405,1.33333333333333,1,1,2.23606797749979,5,1.02264588285275,0.0104520320892334,TRUE,"","cv"
"Setting5_async","MFKmL-C + kFDA","proposed",FALSE,2,1,0.5,0.5,0.509523809523809,0.5,0.502331002331002,0.5,0.25,NA,1.02859606544738,0.617218016335966,NA,1,2.23606797749979,5,1.02264588285275,0.0121240615844727,TRUE,"","cv"
"Setting5_async","MFKmL-C + medoid","proposed",FALSE,2,1,0.222222222222222,0.222222222222222,0.161904761904762,0.222222222222222,0.185897435897436,0.222222222222222,-0.166666666666667,NA,1.13031849786743,0.687483670127945,NA,1,2.23606797749979,5,1.02264588285275,0.000295162200927734,TRUE,"","cv"
"Setting5_async","SFKmL-C + kNN","proposed",FALSE,2,2,0.888888888888889,0.888888888888889,0.916666666666667,0.888888888888889,0.885714285714286,0.888888888888889,0.833333333333333,NA,0.234697228770947,0.160493827160494,3,1,1.45407538099083,5,0.0511322941426377,0.022327184677124,TRUE,"","cv"
"Setting5_async","SFKmL-C + kFDA","proposed",FALSE,2,2,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.6073235644498,0.31908074425373,NA,1,1.45407538099083,5,0.0511322941426377,0.0157771110534668,TRUE,"","cv"
"Setting5_async","SFKmL-C + medoid","proposed",FALSE,2,2,0.944444444444444,0.944444444444444,0.952380952380952,0.944444444444444,0.944055944055944,0.944444444444444,0.916666666666667,NA,0.697204139962718,0.396152080853503,NA,1,1.45407538099083,5,0.0511322941426377,0.012794017791748,TRUE,"","cv"
"Setting5_async","MFKmL-C + kNN","proposed",FALSE,2,2,0.444444444444444,0.444444444444444,0.577777777777778,0.444444444444444,0.444444444444444,0.444444444444444,0.166666666666667,NA,19.1882091082837,1.11111111111111,1,1,2.23606797749979,5,0.0511322941426377,0.0101611614227295,TRUE,"","cv"
"Setting5_async","MFKmL-C + kFDA","proposed",FALSE,2,2,0.5,0.5,0.5,0.5,0.490476190476191,0.5,0.25,NA,1.05561115013838,0.643989122728024,NA,1,2.23606797749979,5,0.0511322941426377,0.002716064453125,TRUE,"","cv"
"Setting5_async","MFKmL-C + medoid","proposed",FALSE,2,2,0.444444444444444,0.444444444444444,0.305555555555556,0.444444444444444,0.351851851851852,0.444444444444444,0.166666666666667,NA,1.13830833911563,0.687667127493559,NA,1,2.23606797749979,5,0.0511322941426377,0.000271797180175781,TRUE,"","cv"
"Setting5_async","SFKmL-C + kNN","proposed",FALSE,2,3,0.833333333333333,0.833333333333333,0.83015873015873,0.833333333333333,0.827894327894328,0.833333333333333,0.75,NA,5.75646273248511,0.333333333333333,1,1,1.12851884524771,2,2.04529176570551,0.0247437953948975,TRUE,"","cv"
"Setting5_async","SFKmL-C + kFDA","proposed",FALSE,2,3,0.722222222222222,0.722222222222222,0.726190476190476,0.722222222222222,0.712820512820513,0.722222222222222,0.583333333333333,NA,0.678717971867704,0.380248665589784,NA,1,1.12851884524771,2,2.04529176570551,0.0159828662872314,TRUE,"","cv"
"Setting5_async","SFKmL-C + medoid","proposed",FALSE,2,3,0.722222222222222,0.722222222222222,0.741666666666667,0.722222222222222,0.722943722943723,0.722222222222222,0.583333333333333,NA,0.841516264948587,0.493377140537855,NA,1,1.12851884524771,2,2.04529176570551,0.023015022277832,TRUE,"","cv"
"Setting5_async","MFKmL-C + kNN","proposed",FALSE,2,3,0.666666666666667,0.666666666666667,0.679365079365079,0.666666666666667,0.66977466977467,0.666666666666667,0.5,NA,11.5129254649702,0.666666666666667,1,1,2.23606797749979,5,2.04529176570551,0.0107429027557373,TRUE,"","cv"
"Setting5_async","MFKmL-C + kFDA","proposed",FALSE,2,3,0.555555555555556,0.555555555555556,0.546031746031746,0.555555555555556,0.548562548562548,0.555555555555556,0.333333333333333,NA,1.00462779714789,0.602276398721825,NA,1,2.23606797749979,5,2.04529176570551,0.00290203094482422,TRUE,"","cv"
"Setting5_async","MFKmL-C + medoid","proposed",FALSE,2,3,0.388888888888889,0.388888888888889,0.259259259259259,0.388888888888889,0.311111111111111,0.388888888888889,0.0833333333333334,NA,1.09126821034202,0.663441464629207,NA,1,2.23606797749979,5,2.04529176570551,0.000278949737548828,TRUE,"","cv"
"Setting5_async","SFKmL-C + kNN","proposed",FALSE,2,4,0.666666666666667,0.666666666666667,0.694444444444444,0.666666666666667,0.668253968253968,0.666666666666667,0.5,NA,2.38867300072743,0.44,5,1,1.02,2,0.0511322941426377,0.0241291522979736,TRUE,"","cv"
"Setting5_async","SFKmL-C + kFDA","proposed",FALSE,2,4,0.777777777777778,0.777777777777778,0.819444444444444,0.777777777777778,0.782539682539683,0.777777777777778,0.666666666666667,NA,0.687148902242239,0.382032683631586,NA,1,1.02,2,0.0511322941426377,0.0160830020904541,TRUE,"","cv"
"Setting5_async","SFKmL-C + medoid","proposed",FALSE,2,4,0.833333333333333,0.833333333333333,0.857142857142857,0.833333333333333,0.830769230769231,0.833333333333333,0.75,NA,0.695429401181125,0.396666458070097,NA,1,1.02,2,0.0511322941426377,0.0133051872253418,TRUE,"","cv"
"Setting5_async","MFKmL-C + kNN","proposed",FALSE,2,4,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.5,NA,11.5129254649702,0.666666666666667,1,1,2.23606797749979,5,0.0511322941426377,0.011620044708252,TRUE,"","cv"
"Setting5_async","MFKmL-C + kFDA","proposed",FALSE,2,4,0.777777777777778,0.777777777777778,0.782539682539683,0.777777777777778,0.776612276612277,0.777777777777778,0.666666666666667,NA,0.802976614320918,0.455196410444321,NA,1,2.23606797749979,5,0.0511322941426377,0.00270390510559082,TRUE,"","cv"
"Setting5_async","MFKmL-C + medoid","proposed",FALSE,2,4,0.277777777777778,0.277777777777778,0.458333333333333,0.277777777777778,0.30952380952381,0.277777777777778,-0.0833333333333333,NA,1.08438436004285,0.66015147836052,NA,1,2.23606797749979,5,0.0511322941426377,0.000418901443481445,TRUE,"","cv"
